"Category ID"	"Manufacturer"	"Title"	"Description"	"Product URL"	"Image URL"	"SKU"	"Availability"	"Condition"	"Price"	"category"	"link"	"image_link"
"Diamond Bracelet"	"Prong"	"14K Yellow Gold Womens Diamond Tennis Bracelet 1.00 Ctw"	"This elegant womens diamond tennis bracelet is crafted in lustrous 14K Yellow Gold. The center is prong set with small round cut diamonds which are 1.00 carats. The frame measures to 7 7/16 Inches in length and 1/8 Inches in width. Weighing approximately 7.5 grams, this lovely womens diamond tennis bracelet securely locks with a slide in clasp and one safety latch."	"14k-yellow-gold-womens-diamond-tennis-bracelet-1-00-ctw.html"	"/b/r/br10388-3_1_1.jpg"	"BR10388"	"Enabled"	"new"	"967.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3243/s/14k-yellow-gold-womens-diamond-tennis-bracelet-1-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br10388-3_1_1.jpg"
"Diamond Bracelet"	"Prong"	"14K Yellow Gold Womens Diamond Bracelet 0.20 Ctw"	"This finely detailed womens diamond bracelet features five brilliant round cut diamonds which are VS2 in clarity and G in color. The frame is crafted in highly gleaming 14K Yellow Gold and measures to 7 Inches in length. The center measures to 1/4 Inches in width whereas the bracelet measures to approximately 1/8 Inches in width. This exquisite womens diamond bracelet weighs approximately 7.2 grams and securely locks with a durable small box clasp closure."	"14k-yellow-gold-womens-diamond-bracelet-0-20-ctw.html"	"/b/r/br5565-3_1.jpg"	"BR5565"	"Enabled"	"new"	"550.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3267/s/14k-yellow-gold-womens-diamond-bracelet-0-20-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br5565-3_1.jpg"
"Diamond Bracelet"	"Pave "	"14K Yellow Gold Womens Diamond Bracelet 1.00 Ctw"	"This lovely womens diamond bracelet is crafted in highly gleaming 14K Yellow Gold. The center features small boxes which are pave set with small round cut H in color and SI1 in clarity diamonds. The frame measures to 7 Inches in length and 1/4 Inches in width. This uniquely designed womens diamond bracelet weighs approximately 17.5 grams and securely locks with a slide in hidden clasp with one safety latch from the side."	"14k-yellow-gold-womens-diamond-bracelet-1-00-ctw-6.html"	"/b/r/br2340-3_1.jpg"	"BR2340"	"Enabled"	"new"	"1500.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3270/s/14k-yellow-gold-womens-diamond-bracelet-1-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2340-3_1.jpg"
"Diamond Bracelet"	"Bezel"	"18K White Gold Womens Diamond Bracelet 0.27 Ctw"	"This lovely womens diamond bracelet features small round cut diamonds which are G  in color and VS2 in clarity. The frame is crafted in highly gleaming 18K White Gold and weighs approximately 7 grams. The bracelet measures to 6 15/16 Inches in length and 1/8 Inches in width. Securely locking with a slide in hidden clasp and one safety latch, this elegant womens diamond bracelet is an ideal accessory for an every day casual wear."	"18k-white-gold-womens-diamond-bracelet-0-27-ctw.html"	"/b/r/br5564-1_1.jpg"	"BR5564"	"Enabled"	"new"	"625.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3281/s/18k-white-gold-womens-diamond-bracelet-0-27-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br5564-1_1.jpg"
"Diamond Bracelet"	"Pave "	"14K Yellow Gold Diamond Bracelet 0.50 Ctw"	"This finely detailed diamond bracelet is crafted in lustrous 14K Yellow Gold. The links are pave set with small round cut diamonds which are H/I in color and SI1/SI2 in clarity. The frame measures to 8 1/2 Inches in length and 5/16 Inches in width. Weighing approximately 22 grams, this exquisite unisex diamond bracelet securely locks with a durable lobster claw clasp."	"14k-yellow-gold-unisex-diamond-bracelet-0-50-ctw.html"	"/i/m/im-1_111.jpg"	"BR11287"	"Enabled"	"new"	"1250.0000"	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Womens>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3319/s/14k-yellow-gold-unisex-diamond-bracelet-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_111.jpg"
"Diamond Bracelet"	"Pave"	"18K Yellow Gold Womens Diamond Bracelet 0.25 Ctw"	"This elegant womens diamond bracelet is crafted in highly gleaming 18K Yellow Gold. The bracelet is pave set with small round cut diamonds which are H/I in color and SI2 in clarity. The frame measures to 7 1/2 Inches in length and weighs approximately 18.5 grams. This finely detailed womens diamond bracelet is an ideal accessory for a special night out."	"14k-yellow-gold-womens-diamond-bracelet-0-25-ctw-1.html"	"/b/r/br2356-3_1.jpg"	"BR2356"	"Enabled"	"new"	"1667.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3324/s/14k-yellow-gold-womens-diamond-bracelet-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br2356-3_1.jpg"
"Diamond Bracelet"	"Pave"	"10K Yellow Gold Womens Diamond Bracelet 0.50 Ctw"	"This elegant womens diamond bracelet is crafted in 10K Yellow Gold. The frame is pave set with small round cut diamonds which are H/I in color and SI2/SI3 in clarity. The frame measures to 7 1/4 Inches in length and 3/16 Inches width. The frame weighs approximately 5.5 grams and securely locks with a slide in hidden clasp and one safety latch. This lovely womens diamond bracelet is an ideal accessory for an every day casual wear."	"10k-yellow-gold-womens-diamond-bracelet-0-50-ctw-1.html"	"/b/r/br0874-1_1.jpg"	"BR0874"	"Enabled"	"new"	"367.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3326/s/10k-yellow-gold-womens-diamond-bracelet-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br0874-1_1.jpg"
"Diamond Bracelet"	"Illusion Setting "	"10K Yellow Gold Womens Diamond Tennis Bracelet 1.00 Ctw"	"This lovely womens diamond bracelet is set with small round cut diamonds which total to 1.00 carats. The frame is crafted in lustrous 10K Yellow Gold and weighs approximately 8 grams. Measuring to 7 Inches in length, this finely detailed womens diamond bracelet securely locks with a hidden slide in clasp with one safety latch."	"10k-yellow-gold-womens-diamond-bracelet-1-00-ctw-1.html"	"/b/r/br1124-1_1.jpg"	"BR216"	"Enabled"	"new"	"792.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3424/s/10k-yellow-gold-womens-diamond-bracelet-1-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1124-1_1.jpg"
"Diamond Bracelet"	"Cluster "	"10K Yellow Gold Womens Diamond Bracelet 2.50 Ctw"	"This elegant womens diamond bracelet is highlighted with numerous small brilliant round cut diamonds. The frame is crafted in lustrous 10K Yellow Gold and weighs approximately 11 grams. The bracelet measures to 7 1/4 Inches in length and securely locks with a durable slide in hidden clasp with one safety latch. This lovely womens diamond bracelet is an ideal accessory for an every day brilliant wear."	"10k-yellow-gold-womens-diamond-bracelet-2-50-ctw.html"	"/b/r/br12097-3_1.jpg"	"BR12097"	"Enabled"	"new"	"750.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3433/s/10k-yellow-gold-womens-diamond-bracelet-2-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br12097-3_1.jpg"
"Diamond Bracelet"	"Illusion "	"10K Yellow Gold Womens Diamond Tennis Bracelet 0.25 Ctw"	"This lovely womens diamond tennis bracelet is crafted in lustrous 10K Yellow Gold. Small round cut diamonds are prong set within a larger surface of white gold to give an illusion of larger diamonds. The thin frame measures to 7 Inches in length and 1/8 Inches in width. Securely locking with a hidden slide in clasp with one safety latch this alluring womens diamond bracelet is an ideal accessory at an affordable value. "	"10k-yellow-gold-womens-diamond-bracelet-0-25-ctw.html"	"/b/r/br_3.jpg"	"BR2344"	"Enabled"	"new"	"217.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3436/s/10k-yellow-gold-womens-diamond-bracelet-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br_3.jpg"
"Diamond Bracelet"	"Illusion"	"14K Yellow Gold Womens Diamond Tennis Bracelet 0.75 Ctw"	"This one of a kind womens diamond tennis bracelet is crafted in highly gleaming 14K Yellow Gold. Small round cut diamonds are prong set within a larger surface of white gold giving it an inllusion of a large diamond. Measuring to 6 1/2 Inches in length the frame weighs approximately 8.1 grams. This elegant womens diamond bracelet is ideal for an every day casual wear."	"14k-yellow-gold-womens-diamond-bracelet-0-75-ctw.html"	"/b/r/br.jpg"	"BR2235"	"Enabled"	"new"	"417.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3452/s/14k-yellow-gold-womens-diamond-bracelet-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br.jpg"
"Diamond Bracelet"	"Prong"	"14K Yellow Gold Womens Diamond Bracelet 1.55 Ctw"	"This elegant womens diamond bracelet is crafted in highly gleaming 14K Yellow Gold. The frame is set with numerous small round cut diamonds which weigh a total of 1.55 carats. The bracelet measures to 7 3/4 Inches in length and securely locks with a slide in hidden clasp. Weighing approximately 11.7 grams this lovely womens diamond bracelet is an ideal accessory for an every day casual wear."	"14k-yellow-gold-womens-diamond-bracelet-1-55-ctw.html"	"/b/r/br3316-3_1.jpg"	"BR3316"	"Enabled"	"new"	"1242.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3455/s/14k-yellow-gold-womens-diamond-bracelet-1-55-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br3316-3_1.jpg"
"Diamond Bracelet"	"Illusion"	"10K Yellow Gold Womens Diamond Tennis Bracelet 1.00 Ctw"	"This womens diamond tennis bracelet is crafted in highly gleaming 10K Yellow Gold. Small round cut diamonds are prong set on illusion setting and weigh a total of 1.00 carats. The frame measures to 7 1/2 Inches in length and 3/16 Inches in width. Weighing approximately 7.6 grams, this elegant womens diamond bracelet securely locks with a slide in hidden clasp with one safety latch."	"10k-yellow-gold-womens-diamond-bracelet-1-00-ctw-2.html"	"/b/r/br1124-1.jpg"	"BR1124"	"Enabled"	"new"	"834.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3467/s/10k-yellow-gold-womens-diamond-bracelet-1-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1124-1.jpg"
"Diamond Bracelet"	"Prong"	"14K White Gold Womens Diamond Bracelet 0.31 Ctw"	"This elegant womens diamond bracelet features small prong set round cut diamonds which are G in color and SI1 in clarity. The frame is crafted in highly gleaming 14K White Gold and weighs approximately 4.5 grams. Measuring to 7 Inches in length, this lovely womens diamond bracelet securely locks with a hidden slide in clasp and one safety latch. "	"14k-white-gold-womens-diamond-bracelet-0-31-ctw.html"	"/b/r/br4562-3_1.jpg"	"BR4562"	"Enabled"	"new"	"399.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3495/s/14k-white-gold-womens-diamond-bracelet-0-31-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4562-3_1.jpg"
"Diamond Bracelet"	"Illusion "	"10K Yellow Gold Womens Diamond Bracelet 0.25 Ctw"	"This finely detailed womens diamond bracelet features small round cut diamonds held by illusion setting. The frame is crafted in 10K Yellow Gold and weighs approximately 4.2 grams. Measuring to 7 1/4 Inches in length, this simple yet elegant womens diamond bracelet securely locks with a small lobster claw clasp closure."	"10k-yellow-gold-womens-diamond-bracelet-0-25-ctw-1.html"	"/b/r/br4563-2_1.jpg"	"BR4563"	"Enabled"	"new"	"225.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3496/s/10k-yellow-gold-womens-diamond-bracelet-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4563-2_1.jpg"
"Diamond Bracelet"	"Prong"	"14K Yellow Gold Womens Diamond Emerald Bracelet 2.65 Ctw"	"This finely detailed womens diamond emerald bracelet is crafted in 14K Yellow Gold. Seven oval shape green emerald gemstones are prong set across the frame and total to 2.50 carats. Fourteen small round cut diamonds are prong set among the gemstones and weigh a total of 0.15 carats. The frame measures to 7 Inches in length and 1/8 Inches in width. Weighing approximately 3.8 grams, this lovely womens diamond emerald bracelet securely locks with a durable lobster claw clasp."	"14k-yellow-gold-womens-diamond-emerald-bracelet-2-65-ctw.html"	"/b/r/br344-2_1.jpg"	"BR344"	"Enabled"	"new"	"750.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3530/s/14k-yellow-gold-womens-diamond-emerald-bracelet-2-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br344-2_1.jpg"
"Diamond Bracelet"	"Channel "	"14K Yellow Gold Womens Diamond Sapphire Bangle Bracelet 2.85 Ctw "	"This elegant womens diamond sapphire bangle bracelet is crafted in 14K Yellow Gold. The center is channel set with numerous small princess cut blue sapphire gemstones which total to 2.50 carats. Small round cut diamonds are placed among the gemstones and total to 0.35 carats. Weighing approximately 10.6 grams, this lovely womens diamond bangle bracelet measures to 2 1/2 Inches in diameter. "	"14k-yellow-gold-womens-diamond-sapphire-bangle-bracelet-2-85-ctw.html"	"/b/r/br5034-3.jpg"	"BR5034"	"Enabled"	"new"	"992.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3540/s/14k-yellow-gold-womens-diamond-sapphire-bangle-bracelet-2-85-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br5034-3.jpg"
"Diamond Bracelet"	"Prong"	"10K Yellow Gold Womens Diamond Tennis Bracelet 1.25 Ctw"	"This elegant womens diamond tennis bracelet is crafted in highly polished 10K Yellow Gold. The center is prong set with small round cut diamonds which total to 1.25 carats. The frame measures to approximately 8 Inches in length and 1/8 Inches in width. Securely locking with a hidden clasp, this lovely womens diamond tennis bracelet weighs approximately 7 grams. "	"10k-yellow-gold-womens-diamond-tennis-bracelet-1-25-ctw.html"	"/b/r/br_1.jpg"	"BR1257"	"Enabled"	"new"	"417.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3572/s/10k-yellow-gold-womens-diamond-tennis-bracelet-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br_1.jpg"
"Diamond Bracelet"	"Prong"	"10K Yellow Gold Womens Diamond Bracelet 0.50 Ctw"	"This elegant womens diamond bracelet is crafted in 10K Yellow Gold. The frame is set with small round cut diamonds which weigh a total of 0.50 carats. The frame measures to 7 1/2 Inches in length and 1/8 Inches in width. Weighing approximately 4.5 grams, this lovely womens diamond bracelet securely locks with a lobster claw clasp."	"10k-yellow-gold-womens-diamond-bracelet-0-50-ctw-2.html"	"/b/r/br50450-1_1.jpg"	"BR50450"	"Enabled"	"new"	"589.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3584/s/10k-yellow-gold-womens-diamond-bracelet-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br50450-1_1.jpg"
"Diamond Bracelet"	"Channel "	"14K White Gold Womens Diamond Bangle Bracelet 0.65 Ctw"	"This elegant womens diamond bangle bracelet is crafted in 14K White Gold. The center is channel set with brilliant baguette and round cut diamonds which are I in color and SI in clarity. The frame measures to 2 1/4 Inches and 1/8 Inches in width. Weighing approximately 8 grams, this one of a kind womens diamond bangle bracelet securely locks with a slide in clasp and one safety latch."	"14k-white-gold-womens-diamond-bangle-bracelet-0-65-ctw.html"	"/b/r/br6580-2.jpg"	"BR6580"	"Enabled"	"new"	"667.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3587/s/14k-white-gold-womens-diamond-bangle-bracelet-0-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br6580-2.jpg"
"Diamond Bracelet"	"Pave"	"14K Yellow Gold Womens Diamond Emerald Bracelet  5.96 Ctw"	"This elegant womens diamond emerald bracelet is crafted in highly gleaming 14K Yellow Gold. The center is prong set with brilliant green emerald gemstones which total to 5.29 carats. The round cut diamonds are pave set among the gemstones and total to 0.67 carats. The frame measures to 7 Inches in length and weighs approximately 8.6 grams. This lovely womens diamond bracelet securely locks with a hidden slide in clasp with two safety latches. "	"14k-yellow-gold-womens-diamond-emerald-bracelet-5-96-ctw.html"	"/b/r/br-201-3_1.jpg"	"BR-201"	"Enabled"	"new"	"1167.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3648/s/14k-yellow-gold-womens-diamond-emerald-bracelet-5-96-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br-201-3_1.jpg"
"Diamond Bracelet"	"Channel "	"10K Two Tone Womens Diamond Bracelet 1.50 Ctw"	"This lovely womens diamond bracelet is crafted in 10K Yellow and White Gold. The frame is adorned with numerous small round cut diamonds which are H/I in color and SI in clarity. The bracelet measures to 7 1/2 Inches in length and 1/8 Inches in width. Securely locking with a hidden clasp with one safety latch, this alluring womens diamond bracelet is an ideal accessory at an affordable value."	"10k-two-tone-womens-diamond-bracelet-1-50-ctw.html"	"/b/r/br12150-1a.jpg"	"BR12150"	"Enabled"	"new"	"1084.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3656/s/10k-two-tone-womens-diamond-bracelet-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br12150-1a.jpg"
"Diamond Bracelet"	"Illusion"	"10K Yellow Gold Womens Diamond Tennis Bracelet 0.75 Ctw"	"This elegant womens diamond tennis bracelet is crafted in 10K Yellow Gold. Illusion setting holds small round cut diamonds which are I/J in color and SI in clarity. The frame measures to 7 Inches in length and weighs approximately 4.7 grams. Securely locking with a hidden slide in clasp and one safety latch, this lovely womens diamond bracelet is an ideal accessory at an affordable value."	"10k-yellow-gold-womens-diamond-bracelet-0-75-ctw.html"	"/b/r/br4875-3.jpg"	"BR4875"	"Enabled"	"new"	"217.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3685/s/10k-yellow-gold-womens-diamond-bracelet-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4875-3.jpg"
"Diamond Bracelet"	"Bezel "	"14K Two Tone Womens Diamond Bracelet 0.67 Ctw"	"This elegant womens diamond bracelet is crafted in 14K Yellow and White Gold. The frame is bezel set with seven round cut brilliant diamonds which are held on white gold setting. The bracelet measures to 7 Inches in length and weighs approximately 11.8 grams. Securely locking with a slide in clasp with one safety latch, this exquisite womens diamond bracelet is ideal for an every day casual wear."	"14k-two-tone-womens-diamond-bracelet-0-67-ctw.html"	"/b/r/br11867-3.jpg"	"BR11867"	"Enabled"	"new"	"1084.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3690/s/14k-two-tone-womens-diamond-bracelet-0-67-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br11867-3.jpg"
"Diamond Bracelet"	"Illusion"	"10K Two Tone Womens Diamond Bracelet 0.15 Ctw"	"This elegant womens diamond bracelet is crafted in both yellow and white 10K gold. The center is set with small round cut diamonds which total to 0.15 carats. The frame measures to 7 Inches in length and 1/8 Inches in width. Securely locking with a hidden slide in clasp, this uniquely designed womens diamond bracelet is an ideal accessory for an every day casual wear."	"10k-two-tone-womens-diamond-bracelet-0-15-ctw.html"	"/b/r/br8915-3.jpg"	"BR8915"	"Enabled"	"new"	"375.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3696/s/10k-two-tone-womens-diamond-bracelet-0-15-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br8915-3.jpg"
"Diamond Bracelet"	"Pave"	"14K White Gold Womens Diamond Bracelet 0.12 Ctw"	"This fancy womens designer inspired diamond bracelet is crafted in 14K White Gold. The 'LV' logo is pave set with small round cut diamonds which total to 0.12 carats. The frame measures to 8 Inches in length and securely locks with a lobster claw clasp. Weighing approximately 7.5 grams, this one of a kind womens diamond bracelet is an ideal accessory for an every day casual wear."	"14k-white-gold-womens-diamond-bracelet-0-12-ctw.html"	"/b/r/br75012-2.jpg"	"BR75012"	"Enabled"	"new"	"584.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3800/s/14k-white-gold-womens-diamond-bracelet-0-12-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br75012-2.jpg"
"Diamond Bracelet"	"Prong"	"10K Yellow Gold Womens Diamond Sapphire Bracelet  3.65 Ctw"	"Gleaming in 10K Yellow Gold, this one of a kind womens diamond sapphire bracelet weighs approximately 4.9 grams. The frame is prong set with small oval shape blue semi precious sapphire which total to 3.50 carats. Small round cut diamonds are prong set among the gemstones and total to 0.15 carats. This elegantly designed womens diamond bracelet measures to 7 Inches in length and 1/8 Inches in width."	"10k-yellow-gold-womens-diamond-sapphire-bracelet-3-65-ctw.html"	"/b/r/br4915-3.jpg"	"BR4915"	"Enabled"	"new"	"325.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3816/s/10k-yellow-gold-womens-diamond-sapphire-bracelet-3-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4915-3.jpg"
"Diamond Bracelet"	"Pave"	"14K White Gold Diamond Emerald Bracelet 0.27 Ctw"	"This hand made diamond bracelet is crafted in 14K White Gold. The frame is set with two small marquise cut green emerald gemstones which total to 0.20 carats. The rest of the bracelet is adorned with small round cut diamonds which total to 0.07 carats. The center measures to 1/2 Inches in width and the bracelet weighs approximately 5.5 grams. This antique diamond bracelet is an ideal accessory which guarantees an onlookers attention."	"14k-white-gold-diamond-emerald-bracelet-0-27-ctw.html"	"/b/r/br5507.jpg"	"BR5507"	"Enabled"	"new"	"500.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Custom>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3893/s/14k-white-gold-diamond-emerald-bracelet-0-27-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br5507.jpg"
"Diamond Bracelet"	"Illusion "	"14K Yellow Gold Womens Diamond Tennis Bracelet 0.25 Ctw "	"This elegant womens diamond tennis bracelet is set with small round cut diamonds which total t 0.25 carats. The frame is crafted in 14K yellow gold and measures to 7 Inches in length. Weighing approximately 4.7 grams this lovely womens diamond tennis bracelet securely locks with a slide in hidden clasp with one safety latch on one side."	"14k-yellow-gold-womens-diamond-tennis-bracelet-0-25-ctw.html"	"/b/r/br47025-2.jpg"	"BR47025"	"Enabled"	"new"	"400.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3908/s/14k-yellow-gold-womens-diamond-tennis-bracelet-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br47025-2.jpg"
"Diamond Bracelet"	"Pave"	"18K White Gold Womens Diamond Bangle Bracelet 0.25 Ctw"	"This glamorous womens diamond bangle bracelet is crafted in 18K White Gold. The center is pave set with small round cut diamonds which are SI in clarity and G/H in color. The frame measures to 1/8 inches in width and 2 1/2 Inches in length. This alluring womens diamond bangle bracelet weighs approximately 8 grams."	"18k-white-gold-womens-diamond-bangle-bracelet-0-25-ctw.html"	"/b/r/br8250-2.jpg"	"BR8250"	"Enabled"	"new"	"792.0000"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3915/s/18k-white-gold-womens-diamond-bangle-bracelet-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br8250-2.jpg"
