"SKU "	"ProductName "	"Description "	"ItemType"	"MainImageURL "	"length"	"TotalDiamondWeight "	"gemstonecarat"	"MetalType "	"MetalStamp "	"SettingType "	"MSRP "	"ItemPrice "	"width"	"weight"	"earringback"	"StoneColor1 "	"StoneClarity1"	"StoneShape1"	"category"	"link"	"image_link"
"BR2235"	"14K Yellow Gold Womens Diamond Tennis Bracelet 0.75 Ctw"	"This one of a kind womens diamond tennis bracelet is crafted in highly gleaming 14K Yellow Gold. Small round cut diamonds are prong set within a larger surface of white gold giving it an inllusion of a large diamond. Measuring to 6 1/2 Inches in length the frame weighs approximately 8.1 grams. This elegant womens diamond bracelet is ideal for an every day casual wear."	"Diamond Bracelet"	"/b/r/br.jpg"	"6 1/2 Inches "	"0.75 Ctw"	""	"Yellow"	"14K Gold"	"Illusion"	"1250.0000"	"417.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"I"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3452/s/14k-yellow-gold-womens-diamond-bracelet-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br.jpg"
"BR234"	"10K White Gold Mens Diamond Hip Hop Bracelet 14.09 Ctw"	"This elegant mens diamond bracelet is crafted in highly polished 14K White Gold. The frame is prong set with brilliant round cut diamonds which are G/H in color and SI1/SI2 in clarity. The frame measures to 8 1/4 Inches in length and weighs approximately 54 grams. This one of a kind mens diamond bracelet is an ideal accessory for a special night out."	"Diamond Bracelet"	"/i/m/im-1_151.jpg"	"8 1/4 Inches "	"14.09 Ctw"	""	"White"	"10K Gold"	"Prong"	"27500.0000"	"9167.0000"	"1/2 Inches"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3454/s/10k-white-gold-mens-diamond-bracelet-14-09-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_151.jpg"
"BR3316"	"14K Yellow Gold Womens Diamond Bracelet 1.55 Ctw"	"This elegant womens diamond bracelet is crafted in highly gleaming 14K Yellow Gold. The frame is set with numerous small round cut diamonds which weigh a total of 1.55 carats. The bracelet measures to 7 3/4 Inches in length and securely locks with a slide in hidden clasp. Weighing approximately 11.7 grams this lovely womens diamond bracelet is an ideal accessory for an every day casual wear."	"Diamond Bracelet"	"/b/r/br3316-3_1.jpg"	"7 3/4 Inches"	"1.55 Ctw"	""	"Yellow"	"14K Gold"	"Prong"	"3725.0000"	"1242.0000"	"3/16 Inches (4.5 mm)"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3455/s/14k-yellow-gold-womens-diamond-bracelet-1-55-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br3316-3_1.jpg"
"BR1124"	"10K Yellow Gold Womens Diamond Tennis Bracelet 1.00 Ctw"	"This womens diamond tennis bracelet is crafted in highly gleaming 10K Yellow Gold. Small round cut diamonds are prong set on illusion setting and weigh a total of 1.00 carats. The frame measures to 7 1/2 Inches in length and 3/16 Inches in width. Weighing approximately 7.6 grams, this elegant womens diamond bracelet securely locks with a slide in hidden clasp with one safety latch."	"Diamond Bracelet"	"/b/r/br1124-1.jpg"	"7 1/2 Inches"	"1.00 Ctw"	""	"Yellow"	"10K Gold"	"Illusion"	"2500.0000"	"834.0000"	"3/16 Inches (4.5 mm)"	"1.0000"	""	"I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3467/s/10k-yellow-gold-womens-diamond-bracelet-1-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1124-1.jpg"
"BR4562"	"14K White Gold Womens Diamond Bracelet 0.31 Ctw"	"This elegant womens diamond bracelet features small prong set round cut diamonds which are G in color and SI1 in clarity. The frame is crafted in highly gleaming 14K White Gold and weighs approximately 4.5 grams. Measuring to 7 Inches in length, this lovely womens diamond bracelet securely locks with a hidden slide in clasp and one safety latch. "	"Diamond Bracelet"	"/b/r/br4562-3_1.jpg"	"7 Inches "	"0.31 Ctw"	""	"White"	"14K Gold"	"Prong"	"1195.0000"	"399.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"G"	"SI1"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3495/s/14k-white-gold-womens-diamond-bracelet-0-31-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4562-3_1.jpg"
"BR4563"	"10K Yellow Gold Womens Diamond Bracelet 0.25 Ctw"	"This finely detailed womens diamond bracelet features small round cut diamonds held by illusion setting. The frame is crafted in 10K Yellow Gold and weighs approximately 4.2 grams. Measuring to 7 1/4 Inches in length, this simple yet elegant womens diamond bracelet securely locks with a small lobster claw clasp closure."	"Diamond Bracelet"	"/b/r/br4563-2_1.jpg"	"7 1/4 Inches"	"0.25 Ctw"	""	"Yellow"	"10K Gold"	"Illusion "	"675.0000"	"225.0000"	"1/8 Inches (3.3 mm)"	"1.0000"	""	"I , J"	"SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3496/s/10k-yellow-gold-womens-diamond-bracelet-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4563-2_1.jpg"
"BR344"	"14K Yellow Gold Womens Diamond Emerald Bracelet 2.65 Ctw"	"This finely detailed womens diamond emerald bracelet is crafted in 14K Yellow Gold. Seven oval shape green emerald gemstones are prong set across the frame and total to 2.50 carats. Fourteen small round cut diamonds are prong set among the gemstones and weigh a total of 0.15 carats. The frame measures to 7 Inches in length and 1/8 Inches in width. Weighing approximately 3.8 grams, this lovely womens diamond emerald bracelet securely locks with a durable lobster claw clasp."	"Diamond Bracelet"	"/b/r/br344-2_1.jpg"	"7 Inches"	"0.15 Ctw"	""	"Yellow"	"14K Gold"	"Prong"	"2250.0000"	"750.0000"	"1/8 Inches (3.4 mm)"	"1.0000"	""	"H"	"SI1"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3530/s/14k-yellow-gold-womens-diamond-emerald-bracelet-2-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br344-2_1.jpg"
"BR5034"	"14K Yellow Gold Womens Diamond Sapphire Bangle Bracelet 2.85 Ctw "	"This elegant womens diamond sapphire bangle bracelet is crafted in 14K Yellow Gold. The center is channel set with numerous small princess cut blue sapphire gemstones which total to 2.50 carats. Small round cut diamonds are placed among the gemstones and total to 0.35 carats. Weighing approximately 10.6 grams, this lovely womens diamond bangle bracelet measures to 2 1/2 Inches in diameter. "	"Diamond Bracelet"	"/b/r/br5034-3.jpg"	"2 1/2 Inches "	"0.35 Ctw"	""	"Yellow"	"14K Gold"	"Channel "	"2975.0000"	"992.0000"	""	"1.0000"	""	"H"	"SI1"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3540/s/14k-yellow-gold-womens-diamond-sapphire-bangle-bracelet-2-85-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br5034-3.jpg"
"BR27519"	"18K White Gold Womens Diamond Bangle Bracelet 2.75 Ctw"	"This one of a kind womens diamond bangle bracelet is crafted in lustrous 18K White Gold. The center is prong set with highly gleaming round cut diamonds which are H in color and VS2 in clarity. The frame measures to 2 Inches in length and 1/4 Inches in width. Weighing approximately 19.4 grams, this one of a kind womens diamond bangle bracelet securely locks with a slide in hidden clasp and two safety latches. "	"Diamond Bracelet"	"/b/r/br27519-3.jpg"	"2 Inches"	"2.75 Ctw"	""	"White"	"18K Gold"	"Prong"	"6975.0000"	"2325.0000"	"1/4 Inches (7 mm)"	"1.0000"	""	"H"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3571/s/18k-white-gold-womens-diamond-bangle-bracelet-2-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br27519-3.jpg"
"BR1257"	"10K Yellow Gold Womens Diamond Tennis Bracelet 1.25 Ctw"	"This elegant womens diamond tennis bracelet is crafted in highly polished 10K Yellow Gold. The center is prong set with small round cut diamonds which total to 1.25 carats. The frame measures to approximately 8 Inches in length and 1/8 Inches in width. Securely locking with a hidden clasp, this lovely womens diamond tennis bracelet weighs approximately 7 grams. "	"Diamond Bracelet"	"/b/r/br_1.jpg"	"8 Inches"	"1.25 Ctw"	""	"Yellow"	"10K Gold"	"Prong"	"1250.0000"	"417.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3572/s/10k-yellow-gold-womens-diamond-tennis-bracelet-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br_1.jpg"
"BR3552"	"10K White Gold Mens Diamond Hip Hop Bracelet 3.50 Ctw"	"This large mens diamond bracelet is crafted in 10K White Gold. The center is channel set with small baguette cut diamonds and bezel set with small round cut diamonds which total to 3.50 carats. The frame measures to 8 1/4 Inches in length and 1/2 Inches in width. Weighing approximately 52 grams, this glamorous mens diamond bracelet securely locks with slide in hidden clasp and two safety latches. "	"Diamond Bracelet"	"/b/r/br3552-1.jpg"	"8 1/4 Inches"	"3.50 Ctw"	""	"White"	"10K Gold"	"Channel, Bezel "	"6750.0000"	"2250.0000"	"1/2 Inches (13.5 mm)"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Baguette , Round "	"Root Catalog>Mens>Root Catalog>Mens>Bracelets>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Bracelets>Root Catalog>Mens>Bracelets>Mens Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3575/s/10k-white-gold-mens-diamond-bracelet-3-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br3552-1.jpg"
"BR50450"	"10K Yellow Gold Womens Diamond Bracelet 0.50 Ctw"	"This elegant womens diamond bracelet is crafted in 10K Yellow Gold. The frame is set with small round cut diamonds which weigh a total of 0.50 carats. The frame measures to 7 1/2 Inches in length and 1/8 Inches in width. Weighing approximately 4.5 grams, this lovely womens diamond bracelet securely locks with a lobster claw clasp."	"Diamond Bracelet"	"/b/r/br50450-1_1.jpg"	"7 1/2 Inches "	"0.50 Ctw"	""	"Yellow"	"10K Gold"	"Prong"	"1750.0000"	"589.0000"	"1/8 Inches (3.3 mm)"	"1.0000"	""	"H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3584/s/10k-yellow-gold-womens-diamond-bracelet-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br50450-1_1.jpg"
"BR6580"	"14K White Gold Womens Diamond Bangle Bracelet 0.65 Ctw"	"This elegant womens diamond bangle bracelet is crafted in 14K White Gold. The center is channel set with brilliant baguette and round cut diamonds which are I in color and SI in clarity. The frame measures to 2 1/4 Inches and 1/8 Inches in width. Weighing approximately 8 grams, this one of a kind womens diamond bangle bracelet securely locks with a slide in clasp and one safety latch."	"Diamond Bracelet"	"/b/r/br6580-2.jpg"	"2 1/4 Inches"	"0.65 Ctw"	""	"White"	"14K Gold"	"Channel "	"2000.0000"	"667.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"I"	"SI1"	"Baguette , Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3587/s/14k-white-gold-womens-diamond-bangle-bracelet-0-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br6580-2.jpg"
"BR-201"	"14K Yellow Gold Womens Diamond Emerald Bracelet  5.96 Ctw"	"This elegant womens diamond emerald bracelet is crafted in highly gleaming 14K Yellow Gold. The center is prong set with brilliant green emerald gemstones which total to 5.29 carats. The round cut diamonds are pave set among the gemstones and total to 0.67 carats. The frame measures to 7 Inches in length and weighs approximately 8.6 grams. This lovely womens diamond bracelet securely locks with a hidden slide in clasp with two safety latches. "	"Diamond Bracelet"	"/b/r/br-201-3_1.jpg"	"7 Inches (177 mm)"	"0.67 Ctw"	""	"Yellow"	"14K Gold"	"Pave"	"3500.0000"	"1167.0000"	"3/16 Inches (4 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3648/s/14k-yellow-gold-womens-diamond-emerald-bracelet-5-96-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br-201-3_1.jpg"
"BR231"	"10K White Gold Womens Diamond Bracelet 3.29 Ctw"	"This elegant womens diamond bracelet is crafted in 10K White Gold. Small round cut diamonds are channel set across the frame and total to 3.29 carats. The frame measures to 7 Inches in length and weighs approximately 14.3 grams. This one of a kind womens diamond bracelet securely locks with a slide in clasp and one safety latch. "	"Diamond Bracelet"	"/b/r/br231-3_1.jpg"	"7 Inches (144 mm)"	"3.29 Ctw "	""	"White"	"10K Gold"	"Channel "	"6250.0000"	"2084.0000"	"3/16 Inches (4 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3649/s/10k-white-gold-womens-diamond-bracelet-5-29-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br231-3_1.jpg"
"BR13225"	"10K Two Tone Womens Diamond Bracelet 2.50 Ctw"	"This elegant womens diamond bracelet is crafted in highly polished 10K White and Yellow Gold. The center is channel set with small round cut diamonds which are H/I in color and SI in clarity. The frame measures to 7 1/4 Inches in length and weighs approximately 13.2 grams. This one of a kind womens diamond bracelet securely locks with a slide in clasp and one safety latch. "	"Diamond Bracelet"	"/b/r/br13225-2.jpg"	"7 1/4 Inches "	"2.50 Ctw"	""	"White , Yellow"	"10K Gold"	"Channel "	"5500.0000"	"1834.0000"	"3/16 Inches (4 mm)"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3650/s/10k-two-tone-womens-diamond-bracelet-2-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br13225-2.jpg"
"BR12150"	"10K Two Tone Womens Diamond Bracelet 1.50 Ctw"	"This lovely womens diamond bracelet is crafted in 10K Yellow and White Gold. The frame is adorned with numerous small round cut diamonds which are H/I in color and SI in clarity. The bracelet measures to 7 1/2 Inches in length and 1/8 Inches in width. Securely locking with a hidden clasp with one safety latch, this alluring womens diamond bracelet is an ideal accessory at an affordable value."	"Diamond Bracelet"	"/b/r/br12150-1a.jpg"	"7 1/2 Inches"	"1.50 Ctw"	""	"White , Yellow"	"10K Gold"	"Channel "	"3250.0000"	"1084.0000"	"1/8 Inches"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3656/s/10k-two-tone-womens-diamond-bracelet-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br12150-1a.jpg"
"BR4875"	"10K Yellow Gold Womens Diamond Tennis Bracelet 0.75 Ctw"	"This elegant womens diamond tennis bracelet is crafted in 10K Yellow Gold. Illusion setting holds small round cut diamonds which are I/J in color and SI in clarity. The frame measures to 7 Inches in length and weighs approximately 4.7 grams. Securely locking with a hidden slide in clasp and one safety latch, this lovely womens diamond bracelet is an ideal accessory at an affordable value."	"Diamond Bracelet"	"/b/r/br4875-3.jpg"	"7 Inches"	"0.75 Ctw"	""	"Yellow"	"10K Gold"	"Illusion"	"650.0000"	"217.0000"	"1/8 Inches (3.5 mm)"	"1.0000"	""	"I , J"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3685/s/10k-yellow-gold-womens-diamond-bracelet-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4875-3.jpg"
"BR11867"	"14K Two Tone Womens Diamond Bracelet 0.67 Ctw"	"This elegant womens diamond bracelet is crafted in 14K Yellow and White Gold. The frame is bezel set with seven round cut brilliant diamonds which are held on white gold setting. The bracelet measures to 7 Inches in length and weighs approximately 11.8 grams. Securely locking with a slide in clasp with one safety latch, this exquisite womens diamond bracelet is ideal for an every day casual wear."	"Diamond Bracelet"	"/b/r/br11867-3.jpg"	"7 Inches"	"0.67 Ctw"	""	"White , Yellow"	"14K Gold"	"Bezel "	"3250.0000"	"1084.0000"	"3/16 Inches (4 mm)"	"1.0000"	""	"H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3690/s/14k-two-tone-womens-diamond-bracelet-0-67-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br11867-3.jpg"
"BR8915"	"10K Two Tone Womens Diamond Bracelet 0.15 Ctw"	"This elegant womens diamond bracelet is crafted in both yellow and white 10K gold. The center is set with small round cut diamonds which total to 0.15 carats. The frame measures to 7 Inches in length and 1/8 Inches in width. Securely locking with a hidden slide in clasp, this uniquely designed womens diamond bracelet is an ideal accessory for an every day casual wear."	"Diamond Bracelet"	"/b/r/br8915-3.jpg"	"7 Inches "	"0.15 Ctw"	""	"White , Yellow"	"10K Gold"	"Illusion"	"1125.0000"	"375.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"I , J"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3696/s/10k-two-tone-womens-diamond-bracelet-0-15-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br8915-3.jpg"
"BR3515"	"14K Yellow Gold Womens Diamond Bangle Bracelet 1.50 Ctw"	"This finely detailed womens diamond bangle bracelet is crafted in 14K Yellow Gold. The center features screw motif designs and six small round cut diamonds which total to 1.50 carats. The frame measures to 1/4 Inches in width and approximately 2 1/2 Inches in length across. This one of a kind womens diamond bangle bracelet is an ideal accessory which gleams with sophistication and beauty."	"Diamond Bracelet"	"/B/R/BR3515-2.jpg"	"2 1/2 Inches "	"1.50 Ctw"	""	"Yellow"	"14K Gold"	"Bezel"	"11500.0000"	"3834.0000"	"1/4 Inches (6 mm)"	"1.0000"	""	"G , H"	"VS1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Women's Diamond Bangle Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3731/s/14k-yellow-gold-womens-diamond-bangle-bracelet-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//B/R/BR3515-2.jpg"
"BR14925"	"14K Yellow Gold Womens Diamond Tennis Bracelet 2.50 Ctw"	"This lovely womens diamond tennis bracelet is crafted in 14K Yellow Gold. The center is prong set with small round cut diamonds which are H/I in color and SI in clarity. The frame measures to 8 Inches in length and 3/16 Inches in width. Securely locking with a hidden slide in clasp, this elegant womens diamond tennis bracelet is an ideal accessory for an every day casual wear."	"Diamond Bracelet"	"/b/r/br14925-3.jpg"	"8 Inches "	"2.50 Ctw"	""	"Yellow"	"14K Gold"	"Prong"	"6000.0000"	"2000.0000"	"3/16 Inches  (4 mm)"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3782/s/14k-yellow-gold-womens-diamond-tennis-bracelet-2-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br14925-3.jpg"
"BR27150"	"14K Two Tone Womens Diamond Bracelet 1.50 Ctw"	"This large womens diamond bracelet is crafted in highly polished 14K Yellow and White Gold. The center of each link is channel set with two small brilliant round cut diamonds which are G in color and VS in clarity. The frame measures to 7 1/2 Inches in length and 1/4 Inches in width. Weighing approximately 27.7 grams, this uniquely designed womens diamond bracelet securely locks with a hidden slide in clasp and one safety latch."	"Diamond Bracelet"	"/b/r/br27150-4.jpg"	"7 1/2 Inches"	"1.50 Ctw"	""	"White , Yellow"	"14K Gold"	"Channel"	"8500.0000"	"2834.0000"	"1/4 Inches (6 mm)"	"1.0000"	""	"G"	"VS1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3790/s/14k-two-tone-womens-diamond-bracelet-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br27150-4.jpg"
"BR14535"	"14K Yellow Gold Womens Diamond Tennis Bracelet 3.50 Ctw"	"This elegant womens diamond tennis bracelet is crafted in 14K Yellow Gold. The center is prong set with small round cut diamonds which are SI in clarity and H/I in color. The frame measures to 7 1/4 Inches in length and 1/8 Inches in width. Measuring to 14.5 grams in weight, this lovely womens diamond tennis bracelet securely locks with a slide in clasp."	"Diamond Bracelet"	"/b/r/br14535-2.jpg"	"7 1/4 Inches"	"3.50 Ctw"	""	"Yellow"	"14K Gold"	"Prong"	"8500.0000"	"2834.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets>Root Catalog>Womens>Bracelets>Diamond Tennis Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3795/s/14k-yellow-gold-womens-diamond-tennis-bracelet-3-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br14535-2.jpg"
"BR75012"	"14K White Gold Womens Diamond Bracelet 0.12 Ctw"	"This fancy womens designer inspired diamond bracelet is crafted in 14K White Gold. The 'LV' logo is pave set with small round cut diamonds which total to 0.12 carats. The frame measures to 8 Inches in length and securely locks with a lobster claw clasp. Weighing approximately 7.5 grams, this one of a kind womens diamond bracelet is an ideal accessory for an every day casual wear."	"Diamond Bracelet"	"/b/r/br75012-2.jpg"	"8 Inches"	"0.12 Ctw"	""	"White"	"14K Gold"	"Pave"	"1750.0000"	"584.0000"	""	"1.0000"	""	"G , H"	"VS1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3800/s/14k-white-gold-womens-diamond-bracelet-0-12-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br75012-2.jpg"
"BR4915"	"10K Yellow Gold Womens Diamond Sapphire Bracelet  3.65 Ctw"	"Gleaming in 10K Yellow Gold, this one of a kind womens diamond sapphire bracelet weighs approximately 4.9 grams. The frame is prong set with small oval shape blue semi precious sapphire which total to 3.50 carats. Small round cut diamonds are prong set among the gemstones and total to 0.15 carats. This elegantly designed womens diamond bracelet measures to 7 Inches in length and 1/8 Inches in width."	"Diamond Bracelet"	"/b/r/br4915-3.jpg"	"7 Inches"	"0.15 Ctw"	""	"Yellow"	"10K Gold"	"Prong"	"975.0000"	"325.0000"	"1/8 Inches (3 mm)"	"1.0000"	""	"H , I"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3816/s/10k-yellow-gold-womens-diamond-sapphire-bracelet-3-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4915-3.jpg"
"BR5507"	"14K White Gold Diamond Emerald Bracelet 0.27 Ctw"	"This hand made diamond bracelet is crafted in 14K White Gold. The frame is set with two small marquise cut green emerald gemstones which total to 0.20 carats. The rest of the bracelet is adorned with small round cut diamonds which total to 0.07 carats. The center measures to 1/2 Inches in width and the bracelet weighs approximately 5.5 grams. This antique diamond bracelet is an ideal accessory which guarantees an onlookers attention."	"Diamond Bracelet"	"/b/r/br5507.jpg"	"5 3/4 Inches"	"0.07 Ctw"	""	"White"	"14K Gold"	"Pave"	"1500.0000"	"500.0000"	"3/16 Inches"	"1.0000"	""	"H"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Custom>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/3893/s/14k-white-gold-diamond-emerald-bracelet-0-27-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br5507.jpg"
