"SKU "	"ProductName "	"Description "	"ItemType"	"MainImageURL "	"length"	"TotalDiamondWeight "	"gemstonecarat"	"MetalType "	"MetalStamp "	"SettingType "	"MSRP "	"ItemPrice "	"width"	"weight"	"earringback"	"StoneColor1 "	"StoneClarity1"	"StoneShape1"	"category"	"link"	"image_link"
"B812JIN"	"Stainless Steel Mens Rubber Band Bracelet"	"This one of a kind mens rubber band bracelet features silver tone stainless steel link. The rubber band bracelet measures to 9 Inches in length and 1/2 Inches in width. The closure features carved out Avianne&Co. logo."	"Stainless Steel Bracelet"	"/B/8/B812JIN-2.jpg"	"9 Inches"	""	""	""	""	""	"150.0000"	"90.0000"	"1/2 Inches"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/3987/s/stainless-steel-mens-leather-band-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//B/8/B812JIN-2.jpg"
"LB053"	"Stainless Steel Mens Two Tone Leather Band Bracelet"	"This masculine mens leather band bracelet is crafted in both rose and silver tone stainless steel. The center of the link is pave set with eight small cubic zirconia stones which are placed in two squares. The bracelet measures to 8 1/2 Inches in length and 1/2 Inches in width. Securely locking with lobster claw clasp, this one of a kind mens leather band bracelet is exclusively designed by Avianne&Co. "	"Stainless Steel Bracelet"	"/L/B/LB053-1.jpg"	"8 1/2 Inches"	""	""	""	""	""	"200.0000"	"90.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/3991/s/stainless-steel-mens-two-tone-leather-band-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//L/B/LB053-1.jpg"
"B812J"	"Stainless Steel Mens Rubber Band Bracelet"	"This elegant mens rubber band bracelet features stainless steel link which measures to 2 Inches in length and 1/2 Inches in width. The rubber band measures to 9 Inches in length and approximately 1/2 inches in width. Exclusively designed by Avianne and Company, this masculine rubber band bracelet is an ideal accessory at an affordable value."	"Stainless Steel Bracelet"	"/B/8/B812J-2.jpg"	"9 Inches"	""	""	""	""	""	"150.0000"	"90.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/3997/s/stainless-steel-mens-rubber-band-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//B/8/B812J-2.jpg"
"C128-TG"	"Stainless Steel Mens Leather Band Bracelet"	"This simple mens leather band bracelet features highly polished silver stone stainless steel links. The leather band measures to 8 Inches in length and 1/2 Inches in width. The clasp features an Avianne&Co. logo engraved on it. "	"Stainless Steel Bracelet"	"/C/1/C128-TG-2.jpg"	"8 Inches"	""	""	""	""	""	"150.0000"	"90.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/3998/s/stainless-steel-mens-leather-band-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//C/1/C128-TG-2.jpg"
"C173G"	"Stainless Steel Mens Leather Band Bracelet"	"This mens leather band bracelet features two tone highly polished stainless steel links. The band measures to 8 1/2 Inches in length and 1/2 Inches in width. Exclusively designed by Avianne and Company, this elegant mens bracelet is ideal for an every day casual wear."	"Stainless Steel Bracelet"	"/C/1/C173G-3.jpg"	"8 1/2 Inches"	""	""	""	""	""	"150.0000"	"90.0000"	"1/2 Inches (13 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4000/s/stainless-steel-mens-leather-band-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//C/1/C173G-3.jpg"
"LB053J"	"Stainless Steel Mens Leather Band Bracelet"	"This exquisite mens leather band bracelet features stainless steel link which is 3 Inches in length and approximately 1/2 Inches in width. The center is pave set with eight round cut black cubic zirconia stones. The leather band bracelet measures to 9 Inches in length and securely locks with a lobster claw closure. "	"Stainless Steel Bracelet"	"/L/B/LB053J-2.jpg"	"9 Inches"	""	""	""	""	""	"175.0000"	"90.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4002/s/stainless-steel-mens-leather-band-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//L/B/LB053J-2.jpg"
"C119J2"	"Stainless Steel Mens Leather Band Bracelet"	"This simple mens leather band bracelet features two tone stainless steel links. The band measures to 9 Inches in length and 1/2 Inches in width. The frame securely locks with a lobster claw clasp which is engraved with an Avianne&Co. logo. "	"Stainless Steel Bracelet"	"/C/1/C119J2-2.jpg"	"9 Inches"	""	""	""	""	""	"150.0000"	"90.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4003/s/stainless-steel-mens-leather-band-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//C/1/C119J2-2.jpg"
"NS206-2T"	"Stainless Steel Mens Two Tone Bracelet 8 1/2"" 12 mm"	"This glamorous mens bracelet is crafted in lustrous two tone stainless steel. The frame measures to 8 1/2 Inches in length and 1/2 Inches in width. Securely locking with lobster claw clasp, this elegant mens stainless steel bracelet is an ideal accessory at an affordable value. "	"Stainless Steel Bracelet"	"/N/S/NS206-2T-1.jpg"	"8 1/2 Inches"	""	""	""	""	""	"200.0000"	"149.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4025/s/stainless-steel-mens-two-tone-bracelet-8-1-2-12-mm/"	"http://www.avianneandco.com/store/media/catalog/product//N/S/NS206-2T-1.jpg"
"NS206-2TA"	"Stainless Steel Mens Two Tone Chain 20"" 12 mm"	"This uniquely designed mens chain is crafted in two tone stainless steel. The chain measures to 20 Inches in length and 1/2 Inches in width. Securely locking with a lobster claw clasp, this one of a kind mens chain is an ideal accessory at an affordable value. "	"Stainless Steel Bracelet"	"/N/S/NS206-2TA-2.jpg"	"20 Inches "	""	""	""	""	""	"250.0000"	"239.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Chains>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4026/s/stainless-steel-mens-two-tone-chain-20-12-mm/"	"http://www.avianneandco.com/store/media/catalog/product//N/S/NS206-2TA-2.jpg"
"NS206-2TB"	"Stainless Steel Mens Two Tone Chain 24"" 12 mm"	"This uniquely designed mens chain is crafted in two tone stainless steel. The chain measures to 24 Inches in length and 1/2 Inches in width. Securely locking with a lobster claw clasp, this one of a kind mens chain is an ideal accessory at an affordable value. "	"Stainless Steel Bracelet"	"/N/S/NS206-2TB-2.jpg"	"24 Inches "	""	""	""	""	""	"250.0000"	"239.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Chains>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4027/s/stainless-steel-mens-two-tone-chain-20-12-mm/"	"http://www.avianneandco.com/store/media/catalog/product//N/S/NS206-2TB-2.jpg"
"NS211A"	"Stainless Steel Mens Chain 20"" 12 mm"	"Exclusively designed by Avianne and Company, this one of a kind mens chain is crafted in silver tone stainless steel. The frame measures to 20 Inches in length and 1/2 Inches in width. Securely locking with a lobster claw clasp, this one of a kind mens chain is an ideal accessory at an affordable value. "	"Stainless Steel Bracelet"	"/N/S/NS211A-2.jpg"	"20 Inches"	""	""	""	""	""	"200.0000"	"90.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Chains>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4028/s/stainless-steel-mens-chain-20-12-mm/"	"http://www.avianneandco.com/store/media/catalog/product//N/S/NS211A-2.jpg"
"NS211"	"Stainless Steel Mens Chain 23 1/2"" 12 mm"	"Exclusively designed by Avianne and Company, this one of a kind mens chain is crafted in silver tone stainless steel. The frame measures to 23 1/2 Inches in length and 1/2 Inches in width. Securely locking with a lobster claw clasp, this one of a kind mens chain is an ideal accessory at an affordable value. "	"Stainless Steel Bracelet"	"/N/S/NS211-3.jpg"	"23 1/2 Inches"	""	""	""	""	""	"200.0000"	"90.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Chains>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4029/s/stainless-steel-mens-chain-20-12-mm/"	"http://www.avianneandco.com/store/media/catalog/product//N/S/NS211-3.jpg"
"NS211B"	"Stainless Steel Mens Bracelet 8 1/2"" 12 mm"	"This elegant mens bracelet is crafted in highly polished silver tone stainless steel. The frame measures to 8 1/2 Inches in length and 1/2 inches in width. Securely locking with a lobster claw clasp, this uniquely designed mens bracelet is an ideal accessory at an affordable value. "	"Stainless Steel Bracelet"	"/N/S/NS211B-1.jpg"	"8 1/2 Inches"	""	""	""	""	""	"100.0000"	"90.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4030/s/stainless-steel-mens-bracelet-8-1-2-12-mm/"	"http://www.avianneandco.com/store/media/catalog/product//N/S/NS211B-1.jpg"
"LB051J"	"Stainless Steel Mens Leather Band Bracelet"	"Exclusively designed by Avianne and Company, this mens leather band bracelet features two tone stainless steel link. The leather band measures to 8 1/2 Inches in length and 1/2 Inches in width.  This elegant mens stainless steel leather band bracelet securely locks with a lobster claw clasp."	"Stainless Steel Bracelet"	"/L/B/LB051J-2.jpg"	"8 1/2 Inches"	""	""	""	""	""	"150.0000"	"90.0000"	"1/2 Inches (12 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Custom>Root Catalog>Mens>Stainless Steel Jewelry>Stainless Steel Bracelets>Root Catalog>Mens>Stainless Steel Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/4031/s/stainless-steel-mens-leather-band-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//L/B/LB051J-2.jpg"
