"Product Name"	"Manufacturer Name"	"Retsku"	"Categorization"	"Detailed Description "	"Selling Price "	"Availability"	"Regular Price"	"Condition"	"Product URL"	"Image URL"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (WBB)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with White and Black Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4069/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockw-2.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (YW)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with Yellow and White Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4070/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockyw-3.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (WY)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with White and Yellow Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4071/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockwy-2.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (BW)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with Black and White Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4072/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockbw-2.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (WRs)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made rose tone silver case which is pave set with White Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4073/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockwr-2.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (WB)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with White and Black Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4074/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockwb-2.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (W)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with White Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4075/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockw-2_3.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (Blue)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with Blue Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4076/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockbl-2.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (B)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with Black Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4077/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_3_2.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (WBlk)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with White and Black Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4078/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockwblk-2_1.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (WhBl)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with White and Black Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4079/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockwhb-2.jpg"
"Casio G-Shock Illuminator Watch with Swarovski Crystals 4.00 Ctw"	"Avianne & Co"	"G-Shock (BlWh)"	"Jewelry & Watches > Watches & Accessories > Watches"	"This new Casio G-Shock Illuminator Watch features custom made silver case which is pave set with Black and White Swarovski Crystals which total to 4.00 carats. The dial gleams with electro-luminescent backlight with three measuring modes of net time, split time, 1st-2nd place time. The watch features auto repeat function, alarm chronograph, and pre programmed auto calendar. The case is held with black rubber band which securely locks with buckle clasp closure. This shock resistant and battery operated large watch is ideal for both men and women. "	699	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4080/s/casio-g-shock-illuminator-watch-with-cz-case-4-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//g/s/gshockblwh-2.jpg"
"14K Yellow Gold Diamond Wedding Band  1.00 Ctw"	"Avianne & Co"	"R1124 (15300)"	"Jewelry & Watches > Fine Jewelry > Rings"	"This glamorous diamond wedding band is handcrafted in lustrous 14K yellow gold. The center is set with ten brilliant round cut diamonds which total to 1.00 carats. The frame measures to 3/16 inches in width and weighs 4.2 grams. "	1089	"Yes"	3250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4083/s/14k-yellow-gold-diamond-bridal-ring-set-1-59-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r1124-1.jpg"
"14K White Gold Diamond Bridal Ring Set 1.27 Ctw"	"Avianne & Co"	"R0214 (15301)"	"Jewelry & Watches > Fine Jewelry > Rings"	"This lovely diamond bridal ring set is crafted in 14K White Gold. The engagement ring features four invisibly set princess cut diamonds with two side stone marquise cut diamonds and small channel set round cut diamonds. The matching wedding band measures to 3/16 Inches in width and is also set with round cut small diamonds which are placed half way around the band. This elegant diamond bridal ring set weighs approximately 10 grams. "	1249	"Yes"	3750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4084/s/14k-white-gold-diamond-bridal-ring-set-1-27-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/0/R0214-1.jpg"
"14K White Gold Womens Diamond Huggie Earrings 0.75 Ctw"	"Avianne & Co"	"ER61075"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These small womens diamond huggie earrings are crafted in highly polished 14K White Gold. The center of each earring features two rows which are channel set with very small baguette cut diamonds which are SI in clarity and H in color. The frame of each earring measures to 1/2 Inches in length and securely locks with hidden clasp closure. Weighing approximately 6.1 grams, these elegant womens diamond huggie earrings are ideal for an every day casual wear."	500	"Yes"	1500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4086/s/14k-white-gold-womens-diamond-huggie-earrings-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//E/R/ER61075-1.jpg"
"14K White Gold Diamond Bridal Ring Set 1.25 Ctw"	"Avianne & Co"	"R65152"	"Jewelry & Watches > Fine Jewelry > Rings"	"This lovely diamond bridal ring set is crafted in highly polished 14K White Gold. The engagement ring setting features small pave set round cut diamonds. The matching wedding band measures to 1/8 Inches in width and is also pave set with another set of brilliant round cut F/G in color and VS in clarity diamonds. The diamond bridal ring set weighs approximately 6.5 grams and is an ideal gift for both occasions."	1500	"Yes"	4500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4089/s/14k-white-gold-diamond-bridal-ring-set-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/6/R65152-3.jpg"
"14K Yellow Gold Womens Garnet Ring 0.50 Ctw"	"Avianne & Co"	"R850500"	"Jewelry & Watches > Fine Jewelry > Rings "	"This large womens garnet ring is crafted in highly polished 14K Yellow Gold. The center is prong set with seven brilliant red garnet stones which total to 0.50 carats. The frame measures to 3/4 Inches in width and weighs approximately 8.5 grams. Handmade to absolute perfection, this extravagant womens garnet ring is an ideal accessory for a special night out."	734	"Yes"	2200	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4092/s/14k-yellow-gold-womens-garnet-ring-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/8/r850500-1.jpg"
"14K White Gold Diamond Engagement Ring Setting 0.43 Ctw"	"Avianne & Co"	"R57043"	"Jewelry & Watches > Fine Jewelry > Rings"	"This simple yet extremely elegant womens diamond engagement ring setting is crafted in highly gleaming 14K White Gold. The band features one large prong with small round cut diamonds pave set half way around it. The band measures to 1/8 Inches in width and weighs approximately 5.7 grams. This engagement ring setting is an ideal base for the diamond of your choice. "	750	"Yes"	2250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4093/s/14k-white-gold-diamond-engagement-ring-setting-0-43-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r57043-1.jpg"
"14K White Gold Mens Jewelry & Watches > Fine Jewelry > Rings 0.30 Ctw"	"Avianne & Co"	"R75030"	"Jewelry & Watches > Fine Jewelry > Rings"	"This uniquely designed mens Jewelry & Watches > Fine Jewelry > Rings is crafted in highly polished 14K White Gold. The center is prong set with one large round cut diamond with two small round cut diamonds on opposite sides. The frame measures to 7/16 Inches in width and weighs approximately 7.5 grams. Gleaming with simplicity and sophistication, this one of a kind mens Jewelry & Watches > Fine Jewelry > Rings is an ideal accessory for an every day casual wear."	750	"Yes"	2250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4095/s/14k-white-gold-mens-diamond-ring-0-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_207.jpg"
"14K Yellow Gold Womens Diamond Heart Ring 1.25 Ctw"	"Avianne & Co"	"R54125"	"Jewelry & Watches > Fine Jewelry > Rings"	"This lovely womens diamond heart ring is crafted in lustrous 14K Yellow Gold. The center is prong set with small round cut diamonds which are SI in clarity and H/I in color. The frame measures to 3/4 Inches in width and weighs approximately 5.4 grams. This uniquely designed womens diamond heart  ring is an ideal accessory which guarantees an onlookers attention."	650	"Yes"	1950	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4097/s/14k-yellow-gold-womens-diamond-cocktail-ring-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r54125-1.jpg"
"14K White Gold Womens Diamond Aquamarine Ring 0.50 Ctw"	"Avianne & Co"	"R15500"	"Jewelry & Watches > Fine Jewelry > Rings"	"This large womens diamond cocktail ring is crafted in lustrous 14K White Gold. The center is pave set with brilliant round cut blue aquamarine gemstones which are placed among brilliant round cut white diamonds which total to 0.50 carats. The frame measures to 3/4 Inches in width and weighs approximately 15 grams. This glamorous womens diamond cocktail ring is an ideal accessory which guarantees an onlookers attention."	1667	"Yes"	5000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4100/s/14k-white-gold-womens-diamond-cocktail-ring-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/1/R15500-1.jpg"
"10K Yellow Gold Womens Jewelry & Watches > Fine Jewelry > Earringss 2.50 Ctw"	"Avianne & Co"	"ER7250"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These uniquely designed womens Jewelry & Watches > Fine Jewelry > Earringss are crafted in lustrous 10K Yellow Gold. The center features cluster set round cut diamonds and channel set baguette cut diamonds which are H/I in color and SI in clarity. The frame measures to 11/16 Inches in length and width they both weigh approximately 7 grams. Each earring securely locks with either an omega clasp closure or a clip on closure. These lovely womens Jewelry & Watches > Fine Jewelry > Earringss are ideal for a special or casual wear."	950	"Yes"	2850	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4102/s/10k-yellow-gold-womens-diamond-earrings-2-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er7250-1.jpg"
"14K White Gold Womens Jewelry & Watches > Fine Jewelry > Earringss 1.50 Ctw"	"Avianne & Co"	"ER7315"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These uniquely designed womens Jewelry & Watches > Fine Jewelry > Earringss are crafted in lustrous 14K White Gold. The center of each earring is prong set with small round cut diamonds which are I/J in color and SI in clarity. The frame measures to 3/4 Inches in length and 3/8 Inches in width. Weighing approximately 7.3 grams, these lovely womens Jewelry & Watches > Fine Jewelry > Earringss securely lock with an omega clasp closure."	1334	"Yes"	4000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4103/s/14k-white-gold-womens-diamond-earrings-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//E/R/ER7315-1_1.jpg"
"10K Yellow Gold Womens Diamond Heart Pendant 0.45 Ctw"	"Avianne & Co"	"P25103"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This uniquely designed womens diamond heart pendant is crafted in highly polished 10K Yellow Gold. One side of the frame is prong set with four small marquise cut red rubies which total to 0.35 carats. Small round cut diamonds are prong set among the rubies and they total to 0.10 carats. The pendant measures to 3/4 Inches in length and 5/8 Inches in width. Weighing approximately 2.5 grams, this elegant womens diamond heart pendant comes with a matching 18 Inch 14K Yellow Jewelry & Watches > Fine Jewelry > Necklaces & Pendants. "	167	"Yes"	500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4105/s/10k-yellow-gold-womens-diamond-heart-pendant-0-45-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//P/2/P25103-1.jpg"
"14K White Gold Womens Diamond Heart Pendant 0.10 Ctw"	"Avianne & Co"	"P4108"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This glamorous womens diamond heart pendant is prong set with brilliant small round cut diamonds which are G in color and VS1 in clarity. The frame is crafted in 14K White Gold and measures to approximately 3/4 Inches in length. Weighing 4 grams, this lovely diamond heart pendant comes with a matching 19 Inch 14K White Jewelry & Watches > Fine Jewelry > Necklaces & Pendants which securely locks with spring clasp closure. "	325	"Yes"	975	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4106/s/14k-white-gold-womens-diamond-heart-pendant-0-10-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/4/p4108-1.jpg"
"18K White Gold Womens Diamond Heart Pendant 0.35 Ctw"	"Avianne & Co"	"P52035"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This glamorous womens diamond heart pendant is pave set with small brilliant round cut diamonds which are VVS1 in clarity and D in color. The frame is crafted in highly polished 18K White Gold and measures to 5/8 Inches in length. Weighing approximately 5.2 grams, this astonishing diamond heart pendant comes with a beautiful 16 Inch White Gold matching chain which securely locks with a lobster clasp closure."	984	"Yes"	2950	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4107/s/18k-white-gold-womens-diamond-heart-pendant-0-35-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/5/p52035-1.jpg"
"14K Yellow Gold Womens Diamond Ruby Ring 1.65 Ctw"	"Avianne & Co"	"R27151"	"Jewelry & Watches > Fine Jewelry > Rings"	"This lovely womens diamond ruby ring is crafted in 14K Yellow Gold. The center is prong set with one oval shape red ruby which totals to 1.50 carats. Two small round cut diamonds are prong set on opposite sides of the ring and they total to 0.15 carats. Measuring to 5/16 Inches in width, the frame weighs approximately 2.7 grams. This elegant womens Jewelry & Watches > Fine Jewelry > Rings is an ideal accessory at an affordable value."	459	"Yes"	1375	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4108/s/14k-yellow-gold-womens-diamond-ruby-ring-1-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r27151-1_1.jpg"
"10K Yellow Gold Womens Diamond Sapphire Ring 0.65 Ctw "	"Avianne & Co"	"R310105"	"Jewelry & Watches > Fine Jewelry > Rings"	"This glamorous womens diamond sapphire ring is crafted in 10K Yellow Gold. The center is prong set with five marquise cut blue sapphires with small round cut white diamonds prong set in between each gemstone. Weighing approximately 3.1 grams, this lovely diamond sapphire ring is an ideal accessory for an every day casual wear."	417	"Yes"	1250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4109/s/10k-yellow-gold-womens-diamond-sapphire-ring-0-60-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/3/R310105-1.jpg"
"Platinum Womens Diamond Citrine Flower Stud Earrings 0.95 Ctw"	"Avianne & Co"	"ER52075"	"Jewelry & Watches > Fine Jewelry > Earrings"	"Handmade to absolute perfection, these lovely womens diamond flower earrings are crafted in highly gleaming Platinum. The center of each earring is prong set with one round cut brilliant diamond which is G in color and VS in clarity. Each diamond is surrounded with six citrine round cut stones and they all total to 0.75 carats. The frame measures to 3/8 Inches in length and width and securely locks with a screw back closure. Weighing approximately 5 grams, these elegant diamond flower earrings are ideal for a special night out."	1250	"Yes"	3750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4110/s/platinum-womens-diamond-flower-earrings-0-95-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//E/R/ER52075-1.jpg"
"14K Yellow Gold Womens Diamond Heart Pendant 0.25 Ctw"	"Avianne & Co"	"P22514"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This lovely diamond heart pendant is crafted in highly gleaming 14K Yellow Gold. One side of the pendant is channel set with small round cut diamonds and the opposite side is channel set with small baguette cut diamonds. The frame measures to 3/4 inches in length and 1/2 Inches in width. Weighing approximately 3 grams, this elegant womens diamond heart pendant comes with a matching 18 Inch 14K Yellow Jewelry & Watches > Fine Jewelry > Necklaces & Pendants. "	265	"Yes"	795	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4113/s/14k-yellow-gold-womens-diamond-heart-pendant-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//P/2/P22514-1.jpg"
"14K Yellow Gold Womens Diamond Heart Pendant 0.79 Ctw"	"Avianne & Co"	"P46079"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This glamorous womens diamond heart pendant is hand crafted in lustrous 14K Yellow Gold. The center of the pendant is pave set with brilliant small round cut diamonds which are G/H in color and SI in clarity. The frame measures to 1/2 Inches in length and width and weighs approximately 4.6 grams. This one of a kind womens diamond heart pendant comes with a matching 16 Inch 14K Yellow Jewelry & Watches > Fine Jewelry > Necklaces & Pendants. "	917	"Yes"	2750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4115/s/14k-yellow-gold-womens-diamond-heart-pendant-0-79-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/4/p46079-1.jpg"
"14K Yellow Gold Womens Diamond Cocktail Ring 0.30 Ctw"	"Avianne & Co"	"R26030"	"Jewelry & Watches > Fine Jewelry > Rings"	"This small womens diamond cocktail ring is crafted in highly polished 14K Yellow Gold. The center is set with small round cut diamonds which total to 0.30 carats. The frame measures to 7/16 Inches in width and weighs approximately 2.6 grams. This elegant womens diamond cocktail ring is an ideal accessory for a special or casual wear."	367	"Yes"	1100	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4116/s/14k-yellow-gold-womens-diamond-cocktail-ring-0-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r26030-1_1.jpg"
"10K Yellow Gold Womens Diamond Sapphire Ring 1.06 Ctw"	"Avianne & Co"	"R20610"	"Jewelry & Watches > Fine Jewelry > Rings"	"This lustrous womens diamond sapphire ring is crafted in highly polished 10K Yellow Gold. The center is prong set with one emerald cut blue sapphire with two trilliant cut sapphires on opposite sides. Small round cut diamonds are prong set among the gemstones and total to 0.06 carats. The frame measures to 1/4 Inches in width and weighs approximately 2 grams. This elegant womens diamond sapphire ring is an ideal accessory at an affordable value."	334	"Yes"	1000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4118/s/10k-yellow-gold-womens-diamond-sapphire-ring-1-06-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r20610-1.jpg"
"14K Yellow Gold Womens Diamond Cocktail Ring 2.25 Ctw "	"Avianne & Co"	"R67025"	"Jewelry & Watches > Fine Jewelry > Rings"	"This large womens diamond cocktail ring is crafted in highly gleaming 14K Yellow Gold. The center is pave set with small round cut diamonds which total to 2.25 carats. The frame measures to 1/2 Inches in width and weighs approximately 6.7 grams. This lovely diamond cocktail ring is an ideal accessory for a special night out."	1167	"Yes"	3500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4119/s/14k-yellow-gold-womens-diamond-cocktail-ring-2-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/6/r67025-1.jpg"
"14K Yellow Gold Womens Diamond Opal Ring 0.15 Ctw"	"Avianne & Co"	"R10715"	"Jewelry & Watches > Fine Jewelry > Rings"	"Handmade to absolute perfection, this one of a kind womens diamond opal ring is crafted in highly polished 14K Yellow Gold. The center is set with one large opal gemstone which measures to 14 mm in length and 10 mm in width. The center is set with additional three round cut small white diamonds which total to 0.15 carats. The frame measures to 3/4 Inches in width and weighs approximately 10.7 grams. This exquisite womens diamond cocktail ring is an ideal accessory which guarantees an onlookers attention."	1000	"Yes"	3000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4120/s/14k-yellow-gold-womens-diamond-opal-ring-0-15-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r10715-1.jpg"
"18K White Gold Womens Pearl Ring "	"Avianne & Co"	"R35077"	"Jewelry & Watches > Fine Jewelry > Rings "	"This simple yet elegant womens pearl ring is crafted in 18K White Gold. The center is set with one white pearl which measures to 7 mm in diameter. The frame measures to 1/4 Inches in width and weighs approximately 3.5 grams. This lovely womens pearl ring is an ideal accessory at an affordable value. Also available in yellow gold. "	384	"Yes"	1150	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4122/s/18k-yellow-gold-womens-pearl-ring/"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r35077-1_2.jpg"
"14K Two Tone Womens Jewelry & Watches > Fine Jewelry > Rings 0.50 Ctw"	"Avianne & Co"	"R33050"	"Jewelry & Watches > Fine Jewelry > Rings"	"This one of a kind womens Jewelry & Watches > Fine Jewelry > Rings is crafted in both white and yellow 14K Gold. The center is set with three brilliant round cut diamonds which are G in color and VS in clarity. The frame measures to 3/8 Inches in width and weighs approximately 3.3 grams. This antique womens Jewelry & Watches > Fine Jewelry > Rings is an ideal accessory which gleams with originality and beauty."	750	"Yes"	2250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4123/s/14k-two-tone-womens-diamond-ring-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r33050-1_1.jpg"
"14K Yellow Gold Womens Diamond Ruby Earrings 1.50 Ctw"	"Avianne & Co"	"ER51050"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These lovely womens diamond ruby earrings are crafted in highly polished 14K Yellow Gold. The center of both earrings is set with brilliant red rubies which total to 1.00 carats. The rest is pave set with small round cut diamonds which total to 0.50 carats. Each earring measures to 3/4 Inches in length and width and securely locks with an omega clasp closure. Weighing approximately 5.1 grams, these lovely womens Jewelry & Watches > Fine Jewelry > Earringss are hand made to absolute perfection."	1167	"Yes"	3500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/4124/s/14k-yellow-gold-womens-diamond-ruby-earrings-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//E/R/ER51050-1.jpg"
