"id"	"title"	"link"	"price"	"description"	"condition"	"image_link"	"category"
"BR638"	"14K Yellow Gold Womens Bracelet 8"" "	"http://www.avianneandco.com/store/catalog/product/view/id/5716/s/14k-yellow-gold-womens-bracelet-8/"	"315.0000"	"This lovely womens bracelet is handcrafted in highly gleaming 14K yellow gold. The center is detailed with two hearts and one flower set in the middle. The link measures to 1 inches in length and 3/8 inches in width. The frame of the bracelet is 8 Inches in length and securely locks with a durable lobster claw clasp. Weighing approximately 6.3 grams, this elegant womens bracelet is an ideal accessory for an every day casual wear. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br638-1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"
"BR1157"	"14K Yellow Gold Womens Cubic Zirconia Elephant Bracelet 6.75"""	"http://www.avianneandco.com/store/catalog/product/view/id/5717/s/14k-yellow-gold-womens-cubic-zirconia-elephant-bracelet-6-75/"	"575.0000"	"This uniquely designed womens bracelet is handcrafted in lustrous 14K yellow gold. Each link is outlined with small round cut cubic zirconia stones and one small elephant in the middle. Each link measures to 1 inch in length and 1/2 inches in width. The frame of the bracelet measures to 6 3/4 inches in length and securely locks with a durable lobster claw clasp. This womens good luck bracelet is an ideal accessory for an every day wear. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1157-1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"
"BR163"	"14K Tri Colored Gold Womens Cubic Zirconia Bracelet 7.25"""	"http://www.avianneandco.com/store/catalog/product/view/id/5718/s/14k-tri-colored-gols-womens-cubic-zirconia-bracelet-7-25/"	"815.0000"	"This uniquely designed womens bracelet is crafted in white, rose and yellow 14K gold. Two links are detailed with small cubic zirconia stones which are placed on pave setting. The other two links feature two tigers which are carved out in the middle of the links. The frame measures to 7 1/4 inches in length and securely locks with a durable lobster claw clasp. This lovely womens bracelet is an ideal accessory for an every day casual wear."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br163-1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"
"BR171"	"14K Tri Colored Gold Womens Cubic Zirconia Bracelet "	"http://www.avianneandco.com/store/catalog/product/view/id/5719/s/14k-tri-colored-gold-womens-cubic-zirconia-bracelet/"	"510.0000"	"This lovely womens good luck bracelet is crafted in lustrous 14K yellow gold. The center features one carved out small elephant with the ruby stone placed on its eye. Two large cubic zirconia stones are bezel set on the opposite sides of the center piece. The center measures to 1/2 inches in diameter and the frame of the bracelet is approximately 7 inches in length. Weighing 10.2 grams, this finely detailed womens bracelet securely locks with a small lobster claw clasp. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br171-3.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"
"BR283"	"14K Yellow Gold Mens Fancy Bracelet 8.5"" 10 mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5720/s/14k-yellow-gold-mens-fancy-bracelet-8-5-10-mm/"	"1415.0000"	"This uniquely designed mens bracelet is crafted in 14K yellow gold. The frame measures to 8 1/2 inches in length and 3/8 inches in width. Weighing approximately 28.3 grams, this mens bracelet securely locks with a durable lobster claw clasp. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br283-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"
"BR723"	"14K Yellow Gold Womens Charm Bracelet 8.25"" "	"http://www.avianneandco.com/store/catalog/product/view/id/5721/s/14k-yellow-gold-womens-charm-bracelet-8-25/"	"3615.0000"	"This large womens charm bracelet is handcrafted in lustrous 14K yellow gold. Six charms attached to the link bracelet measures to over 1 inches in length. The bracelet measures to 8 1/4 inches in length and weighs approximately 72.3 grams. This glamorous womens charm bracelet securely locks with a spring clasp closure. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br723-1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets"
"BR455"	"14K Yellow Gold Childrens ID Bracelet 6"" 8 mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5722/s/14k-yellow-gold-baby-id-bracelet-6-8-mm/"	"425.0000"	"This lovely childrens ID bracelet is handcrafted in 14K yellow gold. The link in the center measures to 1 1/2 inches in length and 5/16 inches in width. The bracelet is approximately 6 inches in length and weighs a total of 8.5 grams. This delicate childrens ID bracelet securely locks with a small lobster claw clasp."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br455-1.jpg"	"Root Catalog>Custom>Root Catalog>Custom>Gold Jewelry>Children's Jewelry"
"BR615"	"14K Yellow Gold Childrens ID Bracelet 5.5"" 7 mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5723/s/14k-yellow-gold-baby-id-bracelet-5-5-7-mm/"	"305.0000"	"This lovely childrens ID bracelet is handcrafted in 14K  yellow gold. The link in the center measures to 1 1/2 inches in length and 1/4 inches in width. The frame of the bracelet measures to 5 1/2 inches in length and weighs approximately 6.1 grams. This delicate childrens ID bracelet securely locks with the lobster claw clasp. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br615-4.jpg"	"Root Catalog>Custom>Root Catalog>Custom>Gold Jewelry>Children's Jewelry"
"BR178"	"14K Yellow Gold Fancy Bracelet 7.75"" 10 mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5724/s/14k-yellow-gold-fancy-bracelet-7-75-10-mm/"	"890.0000"	"This elegant fancy bracelet is handcrafted in lustrous 14K yellow gold. The frame measures to 7 3/4 inches in length and 3/8 inches in width. Weighing approximately 17.8 grams, this fancy bracelet securely locks with a slide in hidden clasp and one safety latch. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br178-3.jpg"	"Root Catalog>Mens>Root Catalog>Womens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"
"BR208"	"14K White Gold Mens Fancy Bracelet 8.75"" 8 mm"	"http://www.avianneandco.com/store/catalog/product/view/id/5725/s/14k-white-gold-mens-fancy-bracelet-8-75-8-mm/"	"1040.0000"	"This elegant mens onyx bracelet is crafted in 14K white gold. Each link is detailed with one rectangular shaped black onyx stone which is bezel set in the center. The frame measures to 8 3/4 inches in length and 5/16 inches in width. Weighing approximately 20.8 grams, this masculine mens bracelet securely locks with the lobster claw clasp. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br208-1.jpg"	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"
