"SKU "	"ProductName "	"Description "	"ItemType"	"MainImageURL "	"length"	"TotalDiamondWeight "	"gemstonecarat"	"MetalType "	"MetalStamp "	"SettingType "	"MSRP "	"ItemPrice "	"width"	"weight"	"earringback"	"StoneColor1 "	"StoneClarity1"	"StoneShape1"	"category"	"link"	"image_link"
"BR1195"	"14K Rose Gold Mens Bracelet 8.5"" 5 mm"	"This handmade mens bracelet is crafted in 14K Rose Gold. The frame measures to 8 1/2 Inches in length and 3/16 Inches in width. Weighing approximately 19.5 grams, this one of a kind mens bracelet securely locks with a durable lobster claw clasp. "	"Gold Pendant"	"/b/r/br1195-1.jpg"	"8.5 Inches "	""	""	"Rose"	"14K Gold"	""	"2500.0000"	"834.0000"	"3/16 Inches (5 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5335/s/14k-rose-gold-mens-chain-8-5-5-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1195-1.jpg"
"BR1638"	"14K Two Tone Gold Mens Fancy Bracelet 8.5"" 4 mm"	"This elegant mens bracelet is crafted in both 14K yellow and white gold. The frame measures to 8 1/2 inches in length and 3/16 inches in width. Weighing approximately 16.3 grams, this one of a kind mens bracelet securely locks with a lobster claw clasp. "	"Gold Pendant"	"/b/r/br1638-3.jpg"	"8 1/2 Inches"	""	""	"White , Yellow"	"14K Gold"	""	"3055.0000"	"1020.0000"	"3/16 Inches (4 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5343/s/14k-two-tone-gold-mens-fancy-bracelet-8-5-4-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1638-3.jpg"
"BR281"	"14K Yellow Gold Mens Cuban Bracelet 8"" 5 mm"	"Simple yet elegant, this mens cuban bracelet is handcrafted in lustrous 14K yellow gold. Its frame measures to 8 Inches in length and 3/16 Inches in width. Weighing approximately 21 grams, this mens cuban bracelet securely locks with a small box clasp and one safety latch from the opposite side. "	"Gold Pendant"	"/b/r/br281-1.jpg"	"8 Inches"	""	""	"Yellow"	"14K Gold"	""	"2730.0000"	"910.0000"	"3/16 Inches (5.5 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5394/s/14k-yellow-gold-mens-cuban-bracelet-8-5-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br281-1.jpg"
"BR493"	"14K Yellow Gold Mens Cuban Bracelet 8.5"" 8 mm"	"This elegant mens cuban bracelet is handcrafted in 14K yellow gold. The frame measures to 8 1/2 Inches in length and 5/16 Inches in width. Weighing approximately 43 grams, this mens bracelet securely locks with a durable box clasp and two safety latches both sides. "	"Gold Pendant"	"/b/r/br493-1.jpg"	"8 1/2 Inches"	""	""	"Yellow"	"14K Gold"	""	"5600.0000"	"1867.0000"	"5/16 Inches (8 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5396/s/14k-yellow-gold-mens-cuban-bracelet-8-5-8-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br493-1.jpg"
"BR819"	"18K Yellow Gold Mens Cuban Bracelet 8.5"" 9 mm"	"This one of a kind mens cuban bracelet measures to 8 1/2 Inches in length and 3/8 Inches in width. The frame is handcrafted in 18K yellow gold and weighs approximately 81 grams. Securely locking with a durable box clasp closure and two safety latches, this mens cuban bracelet is an ideal accessory for an every day casual wear."	"Gold Pendant"	"/b/r/br819-1.jpg"	"8 1/2 Inches"	""	""	"Yellow"	"18K Gold"	""	"14200.0000"	"4734.0000"	"3/8 Inches ( 9 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5400/s/18k-yellow-gold-mens-cuban-bracelet-8-5-9-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br819-1.jpg"
"BR957"	"14K Yellow Gold Mens Cuban Bracelet 9"" 8 mm"	"This mens cuban bracelet is crafted in 14K yellow gold. The frame measures to 9 inches in length and 5/16 Inches in width. Weighing approximately 57.2 grams this mens bracelet securely locks with a durable box clasp and two safety latches. "	"Gold Pendant"	"/b/r/br957-1.jpg"	"9 Inches"	""	""	"Yellow"	"14K Gold"	""	"7440.0000"	"2480.0000"	"5/16 Inches (8 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5403/s/14k-yellow-gold-mens-cuban-bracelet-9-8-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br957-1.jpg"
"ER137"	"18K Yellow Gold Womens Pearl Earrings 16 mm"	"These exquisite womens pearl earrings are crafted in lustrous 18K yellow gold. Each earring is set with one large white cultured pearl which measures to 16 mm in diameter. The frame measures to 3/4 inches in length and width and securely locks with an omega clasp closure. Weighing approximately 13.7 grams, these alluring pearl earrings are ideal for a special night out. "	"Gold Pendant"	"/e/r/er137-1_1.jpg"	"3/4 Inches (19 mm)"	""	""	"Yellow"	"18K Gold"	""	"6150.0000"	"2050.0000"	"3/4 Inches (19 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Pearl Jewelry>Root Catalog>Womens>Pearl Jewelry>Pearl Earrings>Root Catalog>Womens>Pearl Jewelry>Pearl Diamond Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/5422/s/18k-yellow-gold-womens-pearl-earrings-16-mm/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er137-1_1.jpg"
"BR685"	"14K Yellow Gold Mens Cuban Bracelet 8.5"" 10 mm"	"This large mens cuban bracelet is crafted in 14K yellow gold. The frame measures to 8 1/2 inches in length and 3/8 inches in width. Weighing approximately 68.5 grams, this mens bracelet securely locks with a box clasp closure. "	"Gold Pendant"	"/b/r/br685-1.jpg"	"8 1/2 Inches"	""	""	"Yellow"	"14K Gold"	""	"9500.0000"	"3167.0000"	"3/8 Inches (10 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5476/s/14k-yellow-gold-mens-cuban-bracelet-8-5-10-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br685-1.jpg"
"P2518"	"18K Yellow Gold Wolf Onyx and Tiger Eye Pendant "	"This large pendant features one big onyx stone which measures to 1 1/2 inches in diameter. The wolf amulet in the center and the bale are crafted in lustrous 18K yellow gold. Tiger eye gemstone is attached on the bottom of the wolf's head. Weighing approximately 25 grams this pendant comes with a matching black rubber chain. "	"Gold Pendant"	"/p/2/p2518-1.jpg"	""	""	""	"Yellow"	"18K Gold"	""	"6500.0000"	"2167.0000"	"1 1/2 Inches (38 mm) "	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Womens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/5565/s/18k-yellow-gold-wolf-onyx-and-tiger-eye-pendant/"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2518-1.jpg"
"BR285"	"14K Yellow Gold Womens Fancy Bracelet 8.25""  25mm"	"This large womens fancy bracelet is crafted in highly polished 14K yellow gold. Each link measures to 1 inches in width and the frame measures to approximately 8 1/4 inches in length. Weighing approximately 28.5 grams, this glamorous womens gold bracelet is an ideal accessory which guarantees any onlookers attention. "	"Gold Pendant"	"/b/r/br285-1.jpg"	"8 1/4 inches "	""	""	"Yellow"	"14K Gold"	""	"5000.0000"	"1667.0000"	"1 Inch (25 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5662/s/14k-yellow-gold-womens-fancy-bracelet-8-25-25mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br285-1.jpg"
"BR1670"	"14K Rose Gold Mens Fancy Bracelet 8"" 6 mm"	"This fancy mens bracelet is crafted in 14K rose gold. The frame measures to 8 inches in length and 1/4 inches in width. Weighing approximately 16.7 grams, this mens bracelet securely locks with a durable lobster claw clasp closure. "	"Gold Pendant"	"/b/r/br1670-1.jpg"	"8 Inches"	""	""	"Rose"	"14K Gold"	""	"2650.0000"	"884.0000"	"1/4 Inches (6 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5665/s/14k-rose-gold-mens-fancy-bracelet-8-6-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1670-1.jpg"
"BR4270"	"18K Yellow Gold Mens Cuban Bracelet 8.5"" 7 mm "	"This elegant mens cuban bracelet is handcrafted in 18K yellow gold. The frame measures to 8 1/2 inches in length and 1/4 inches in width. Weighing approximately 42.7 grams, this mens bracelet securely locks with a box clasp closure and one safety chain. "	"Gold Pendant"	"/b/r/br4270-2.jpg"	"8 1/2 Inches "	""	""	"Yellow"	"18K Gold"	""	"7750.0000"	"2584.0000"	"1/4 Inches (7 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5667/s/18k-yellow-gold-mens-cuban-bracelet-8-5-7-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br4270-2.jpg"
"BR173"	"14K Yellow Gold Womens Ruby Bracelet 3.00 Ctw"	"This lovely womens ruby bracelet is crafted in lustrous 14K yellow gold. Thirteen brilliant red rubies are prong set across the frame and total to 3.00 carats. The frame measures to 7 inches in length and 3/8 inches in width. Weighing approximately 17.8 grams, this elegant womens bracelet securely locks with a slide in clasp and one safety latch from the side."	"Gold Pendant"	"/b/r/br173-2.jpg"	"7 Inches"	""	""	"Yellow"	"14K Gold"	""	"4975.0000"	"1659.0000"	"3/8 Inches (9 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5699/s/14k-yellow-gold-womens-ruby-bracelet-3-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br173-2.jpg"
"P591"	"18K Yellow Gold Womens Turquoise Pendant "	"This elegant womens turquoise pendant is crafted in highly polished 18K yellow gold. The center is set with one turquoise stone which measures to 9 mm in diameter. The frame measures to 1 1/4 inches in length and 5/8 inches in width. Weighing approximately 5.9 grams, this lovely pendant comes with a matching 18 Inch Yellow Gold Chain. "	"Gold Pendant"	"/p/5/p591-1_2.jpg"	"1 1/4 Inches"	""	""	"Yellow"	"18K Gold"	""	"2500.0000"	"834.0000"	"5/8 Inches (16 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/5703/s/18k-yellow-gold-womens-turquoise-pendant/"	"http://www.avianneandco.com/store/media/catalog/product//p/5/p591-1_2.jpg"
"BR687"	"14K Yellow Gold Womens Elephant Bracelet 7.25"" "	"This uniquely designed womens bracelet is handcrafted in lustrous 14K yellow gold. Each link features two small elephants which are crafted in rose and white 14K gold. Each link measures to 1 Inch in length and 3/8 inches in width. The frame of the bracelet measures to 7 1/4 inches in length and it securely locks with a durable lobster claw clasp. This good luck womens bracelet is an ideal accessory for an every day wear."	"Gold Pendant"	"/b/r/br687-3.jpg"	"7 1/4 Inches "	""	""	"Yellow"	"14K Gold"	""	"1020.0000"	"340.0000"	"3/8 Inches (10 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5715/s/14k-yellow-gold-womens-elephant-bracelet-7-25/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br687-3.jpg"
"BR638"	"14K Yellow Gold Womens Bracelet 8"" "	"This lovely womens bracelet is handcrafted in highly gleaming 14K yellow gold. The center is detailed with two hearts and one flower set in the middle. The link measures to 1 inches in length and 3/8 inches in width. The frame of the bracelet is 8 Inches in length and securely locks with a durable lobster claw clasp. Weighing approximately 6.3 grams, this elegant womens bracelet is an ideal accessory for an every day casual wear. "	"Gold Pendant"	"/b/r/br638-1.jpg"	"8 Inches"	""	""	"Yellow"	"14K Gold"	""	"945.0000"	"315.0000"	"3/8 Inches (9 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5716/s/14k-yellow-gold-womens-bracelet-8/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br638-1.jpg"
"BR1157"	"14K Yellow Gold Womens Cubic Zirconia Elephant Bracelet 6.75"""	"This uniquely designed womens bracelet is handcrafted in lustrous 14K yellow gold. Each link is outlined with small round cut cubic zirconia stones and one small elephant in the middle. Each link measures to 1 inch in length and 1/2 inches in width. The frame of the bracelet measures to 6 3/4 inches in length and securely locks with a durable lobster claw clasp. This womens good luck bracelet is an ideal accessory for an every day wear. "	"Gold Pendant"	"/b/r/br1157-1.jpg"	"6 3/4 Inches"	""	""	"Yellow"	"14K Gold"	""	"1725.0000"	"575.0000"	"1/2 Inches (13 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5717/s/14k-yellow-gold-womens-cubic-zirconia-elephant-bracelet-6-75/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1157-1.jpg"
"BR163"	"14K Tri Colored Gold Womens Cubic Zirconia Bracelet 7.25"""	"This uniquely designed womens bracelet is crafted in white, rose and yellow 14K gold. Two links are detailed with small cubic zirconia stones which are placed on pave setting. The other two links feature two tigers which are carved out in the middle of the links. The frame measures to 7 1/4 inches in length and securely locks with a durable lobster claw clasp. This lovely womens bracelet is an ideal accessory for an every day casual wear."	"Gold Pendant"	"/b/r/br163-1.jpg"	"7 1/4 Inches"	""	""	"Rose , White , Yellow"	"14K Gold"	""	"2445.0000"	"815.0000"	"9/16 Inches (14 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5718/s/14k-tri-colored-gols-womens-cubic-zirconia-bracelet-7-25/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br163-1.jpg"
"BR171"	"14K Tri Colored Gold Womens Cubic Zirconia Bracelet "	"This lovely womens good luck bracelet is crafted in lustrous 14K yellow gold. The center features one carved out small elephant with the ruby stone placed on its eye. Two large cubic zirconia stones are bezel set on the opposite sides of the center piece. The center measures to 1/2 inches in diameter and the frame of the bracelet is approximately 7 inches in length. Weighing 10.2 grams, this finely detailed womens bracelet securely locks with a small lobster claw clasp. "	"Gold Pendant"	"/b/r/br171-3.jpg"	"7 Inch"	""	""	"Rose , White , Yellow"	"14K Gold"	""	"1530.0000"	"510.0000"	"1/2 Inches (13 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5719/s/14k-tri-colored-gold-womens-cubic-zirconia-bracelet/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br171-3.jpg"
"BR283"	"14K Yellow Gold Mens Fancy Bracelet 8.5"" 10 mm"	"This uniquely designed mens bracelet is crafted in 14K yellow gold. The frame measures to 8 1/2 inches in length and 3/8 inches in width. Weighing approximately 28.3 grams, this mens bracelet securely locks with a durable lobster claw clasp. "	"Gold Pendant"	"/b/r/br283-1.jpg"	"8 1/2 Inches"	""	""	"Yellow"	"14K Gold"	""	"4245.0000"	"1415.0000"	"3/8 Inches (10 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5720/s/14k-yellow-gold-mens-fancy-bracelet-8-5-10-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br283-1.jpg"
"BR723"	"14K Yellow Gold Womens Charm Bracelet 8.25"" "	"This large womens charm bracelet is handcrafted in lustrous 14K yellow gold. Six charms attached to the link bracelet measures to over 1 inches in length. The bracelet measures to 8 1/4 inches in length and weighs approximately 72.3 grams. This glamorous womens charm bracelet securely locks with a spring clasp closure. "	"Gold Pendant"	"/b/r/br723-1.jpg"	"8 1/4 Inches"	""	""	"Yellow"	"14K Gold"	""	"10845.0000"	"3615.0000"	""	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5721/s/14k-yellow-gold-womens-charm-bracelet-8-25/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br723-1.jpg"
"BR455"	"14K Yellow Gold Childrens ID Bracelet 6"" 8 mm"	"This lovely childrens ID bracelet is handcrafted in 14K yellow gold. The link in the center measures to 1 1/2 inches in length and 5/16 inches in width. The bracelet is approximately 6 inches in length and weighs a total of 8.5 grams. This delicate childrens ID bracelet securely locks with a small lobster claw clasp."	"Gold Pendant"	"/b/r/br455-1.jpg"	"6 Inches"	""	""	"Yellow"	"14K Gold"	""	"1275.0000"	"425.0000"	"5/16 Inches (8 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Custom>Root Catalog>Custom>Gold Jewelry>Children's Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/5722/s/14k-yellow-gold-baby-id-bracelet-6-8-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br455-1.jpg"
"BR615"	"14K Yellow Gold Childrens ID Bracelet 5.5"" 7 mm"	"This lovely childrens ID bracelet is handcrafted in 14K  yellow gold. The link in the center measures to 1 1/2 inches in length and 1/4 inches in width. The frame of the bracelet measures to 5 1/2 inches in length and weighs approximately 6.1 grams. This delicate childrens ID bracelet securely locks with the lobster claw clasp. "	"Gold Pendant"	"/b/r/br615-4.jpg"	"5 1/2 Inches"	""	""	"Yellow"	"14K Gold"	""	"915.0000"	"305.0000"	"1/4 Inches (7 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Custom>Root Catalog>Custom>Gold Jewelry>Children's Jewelry"	"http://www.avianneandco.com/store/catalog/product/view/id/5723/s/14k-yellow-gold-baby-id-bracelet-5-5-7-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br615-4.jpg"
"BR178"	"14K Yellow Gold Fancy Bracelet 7.75"" 10 mm"	"This elegant fancy bracelet is handcrafted in lustrous 14K yellow gold. The frame measures to 7 3/4 inches in length and 3/8 inches in width. Weighing approximately 17.8 grams, this fancy bracelet securely locks with a slide in hidden clasp and one safety latch. "	"Gold Pendant"	"/b/r/br178-3.jpg"	"7 3/4 Inches "	""	""	"Yellow"	"14K Gold"	""	"2670.0000"	"890.0000"	"3/8 Inches (10 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Womens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5724/s/14k-yellow-gold-fancy-bracelet-7-75-10-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br178-3.jpg"
"BR208"	"14K White Gold Mens Fancy Bracelet 8.75"" 8 mm"	"This elegant mens onyx bracelet is crafted in 14K white gold. Each link is detailed with one rectangular shaped black onyx stone which is bezel set in the center. The frame measures to 8 3/4 inches in length and 5/16 inches in width. Weighing approximately 20.8 grams, this masculine mens bracelet securely locks with the lobster claw clasp. "	"Gold Pendant"	"/b/r/br208-1.jpg"	"8 3/4 Inches"	""	""	"White"	"14K Gold"	""	"3120.0000"	"1040.0000"	"5/16 Inches (8 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5725/s/14k-white-gold-mens-fancy-bracelet-8-75-8-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br208-1.jpg"
"BR433"	"14K Yellow Gold Mens ID Bracelet 9"" "	"This large mens ID bracelet is handcrafted in lustrous 14K yellow gold. The link in the center measures to 2 1/2 inches in length and 1 5/8 inches in width. Weighing approximately 129.8 grams, the frame measures to 9 inches in length. This uniquely designed mens ID bracelet securely locks with the slide in hidden clasp and two safety latches from opposite sides. "	"Gold Pendant"	"/b/r/br433-3.jpg"	"9 Inch"	""	""	"Yellow"	"14K Gold"	""	"19470.0000"	"6490.0000"	"1 5/8 Inches"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5728/s/14k-yellow-gold-mens-id-bracelet-9/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br433-3.jpg"
"BR748"	"14K Yellow Gold Mens ID Bracelet 8"" 18 mm"	"This masculine ID bracelet is handcrafted in lustrous 14K yellow gold. The link in the center measures to 2 Inches in length and 3/4 inches in width. Weighing approximately 74 grams, this large mens Id bracelet securely locks with a slide in hidden clasp and two safety latches from opposite sides. "	"Gold Pendant"	"/b/r/br748-2.jpg"	"8 Inches"	""	""	"Yellow"	"14K Gold"	""	"11100.0000"	"3700.0000"	"3/4 Inches (18 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5729/s/14k-yellow-gold-mens-id-bracelet-8-18-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br748-2.jpg"
"BR152"	"14K Yellow Gold Mens Fancy Bracelet 8.5"" 9 mm"	"This one of a kind mens bracelet is crafted in highly polished 14K yellow gold. The frame measures to 8 1/2 inches in length and 3/8 inches in width. Weighing approximately 15.2 grams, this mens bracelet securely locks with a slide in hidden clasp and one safety latch from the side. "	"Gold Pendant"	"/b/r/br152-1.jpg"	"8 1/2 Inches"	""	""	"Yellow"	"14K Gold"	""	"2280.0000"	"760.0000"	"3/8 Inches (9 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5730/s/14k-yellow-gold-mens-fancy-bracelet-8-5-9-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br152-1.jpg"
"BR932"	"14K White Gold Mens Fancy Bracelet 8.75"" 5 mm"	"This fancy mens bracelet is handcrafted in lustrous 14K white gold. The frame measures to 8 3/4 inches in length and 3/16 inches in width. Weighing approximately 32.8 grams, this mens bracelet securely locks with the lobster claw clasp. "	"Gold Pendant"	"/b/r/br932-1.jpg"	"8 3/4 Inches"	""	""	"White"	"14K Gold"	""	"6150.0000"	"2050.0000"	"3/16 Inches (5 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Mens>Root Catalog>Mens>Mens Gold Jewelry>Root Catalog>Mens>Mens Gold Jewelry>Mens Gold Bracelets"	"http://www.avianneandco.com/store/catalog/product/view/id/5731/s/14k-white-gold-mens-fancy-bracelet-8-75-5-mm/"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br932-1.jpg"
"P677"	"14K Yellow Gold Womens Pearl Chai Pendant 3 mm"	"This lovely womens chai pendant is crafted in 14K yellow gold. The center is set with one small white cultured pearl which measures to 3 mm in diameter. The frame measures to 1 1/8 inches in length and 3/4 inches in width. Weighing approximately 4.3 grams, this lovely pendant comes with a matching 20 Inch 14K yellow gold chain. "	"Gold Pendant"	"/p/6/p677-1_1.jpg"	"1 1/8 Inches"	""	""	"Yellow"	"14K Gold"	""	"1250.0000"	"417.0000"	"3/4 Inches"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Pendants>Root Catalog>Womens>Pearl Jewelry>Root Catalog>Womens>Pearl Jewelry>Pearl Diamond Jewelry>Root Catalog>Womens>Pearl Jewelry>Pearl Pendants "	"http://www.avianneandco.com/store/catalog/product/view/id/5748/s/14k-yellow-gold-womens-pearl-chai-pendant-3-mm/"	"http://www.avianneandco.com/store/media/catalog/product//p/6/p677-1_1.jpg"
"P1550"	"14K Yellow Gold Womens Mother of Pearl Elephant Pendant "	"This uniquely designed womens mother of pearl elephant pendant weighs approximately 15.5 grams. The handcrafted mother of pearl stone hands on the matching chain which measures to approximately 20 inches in length. The frame of the elephant measures to 1 1/4 inches in length and 15/16 inches in width. "	"Gold Pendant"	"/p/1/p1550-1.jpg"	"1 1/4 Inches"	""	""	"Yellow"	"14K Gold"	""	"3500.0000"	"1167.0000"	"15/16 Inches (23 mm)"	"1.0000"	""	""	""	""	"Root Catalog>Womens>Root Catalog>Womens>Women's Gold Jewelry>Root Catalog>Womens>Women's Gold Jewelry>Womens Gold Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/5752/s/14k-yellow-gold-womens-mother-of-pearl-elephant-pendant/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p1550-1.jpg"
