"title"	"condition"	"price"	"id"	"link"	"image_link"	"product_type"	"description"	"category"
"10K Yellow Gold Mens Diamond Onyx Ring 0.06 Ctw"	"new"	"419.0000"	"R81006"	"http://www.avianneandco.com/store/catalog/product/view/id/4883/s/10k-yellow-gold-mens-diamond-onyx-ring-0-06-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/8/r81006-1.jpg"	"Diamond Ring"	"Crafted in 10K Yellow Gold this mens diamond ring weighs approximately 8.1 grams. The center is set with one oval shaped black onyx stone and small round cut diamonds which total to 0.06 carats. Measuring to 3/8 inches in width, this elegant mens diamond ring is an ideal accessory for an every day casual wear."	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"14K White Gold Mens Diamond Ring 7.48 Ctw"	"new"	"7999.0000"	"MR1661D"	"http://www.avianneandco.com/store/catalog/product/view/id/4888/s/14k-white-gold-mens-diamond-ring-7-48-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//m/r/mr1661d-1.jpg"	"Diamond Ring"	"This large mens diamond ring is crafted in 14K White Gold. The center is channel set with princess cut diamonds which total to 7.48 carats. The frame measures to 3/4 inches in width and weighs approximately 28 grams. This glamorous mens diamond bracelet is an ideal accessory which guarantees an onlookers attenion. "	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"Platinum Womens Diamond Flower Ring 1.00 Ctw"	"new"	"1589.0000"	"R73010"	"http://www.avianneandco.com/store/catalog/product/view/id/4891/s/platinum-womens-diamond-flower-ring-1-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/7/r73010-1.jpg"	"Diamond Ring"	"This uniquely designed womens diamond flower ring is crafted in highly gleaming Platinum. The flower is set with brilliant round cut diamonds which are G/H in color and VS in clarity. The frame measures to 1/2 inches in diameter and weighs approximately 7.3 grams. This antique womens diamond ring is an ideal addition to your diamond collection."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K Two Tone Gold Womens Diamond Fox Animal Ring 0.08 Ctw"	"new"	"629.0000"	"R10580"	"http://www.avianneandco.com/store/catalog/product/view/id/4892/s/14k-two-tone-gold-womens-diamond-raccoon-animal-ring-0-08-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r10580-1.jpg"	"Diamond Ring"	"This uniquely designed womens diamond animal ring is crafted in highly polished two tone 14K gold. The center features two foxes which are crafted in yellow gold and whose eyes are set with two small round cut diamonds. The band is crafted in rose gold and measures to 1/8 inches in width. The center measures to 5/8 inches in width and the band weighs approximately 10.5 grams. This handmade womens diamond ring is an ideal addition to your diamond collection. "	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K Yellow Gold Womens Diamond Cocktail Ring 2.50 Ctw"	"new"	"1419.0000"	"R8625"	"http://www.avianneandco.com/store/catalog/product/view/id/4894/s/14k-yellow-gold-womens-diamond-cocktail-ring-2-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/8/r8625-1.jpg"	"Diamond Ring"	"This large womens diamond cocktail ring is crafted in 14K Yellow Gold. The center is cluster set with brilliant round cut diamonds and channel set with small baguette cut diamonds. The frame measures to 1 inches in width and weighs approximately 8.6 grams. This uniquely designed womens diamond cocktail ring is an ideal accessory for a special night out. "	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K White Gold Diamond Engagement Ring Setting 0.75 Ctw"	"new"	"1169.0000"	"R5057"	"http://www.avianneandco.com/store/catalog/product/view/id/4896/s/14k-white-gold-diamond-engagement-ring-setting-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r5057-1.jpg"	"Diamond Ring"	"This elegant womens diamond engagement ring setting is crafted in highly polished 14K white gold. The frame is outlined with small round cut diamonds which are G in color and VS in clarity. The prong measures to 1/4 inches in width and weighs approximately 5 grams. This lovely womens diamond engagement ring is an ideal base for the diamond of your choice."	"Root Catalog>Wedding>Root Catalog>Wedding>Engagement>Root Catalog>Wedding>Engagement>Semi Mount Ring Settings"
"14K White Gold Mens Diamond Ring 4.39 Ctw"	"new"	"3839.0000"	"MR1241C"	"http://www.avianneandco.com/store/catalog/product/view/id/4901/s/14k-white-gold-mens-diamond-ring-4-39-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//m/r/mr1241c-1.jpg"	"Diamond Ring"	"This large mens diamond ring is crafted in 14K White Gold. The center is invisibly set with small princess cut diamonds which total to 4.39 carats. The frame measures to 3/4 inches in width and weighs approximately 16.1 grams. This exquisite mens diamond ring is an ideal jewelry accessory for a special night out. "	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"14K White Gold Mens Diamond Ring 4.43 Ctw"	"new"	"3339.0000"	"MR1741D"	"http://www.avianneandco.com/store/catalog/product/view/id/4902/s/14k-white-gold-mens-diamond-ring-4-43-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//m/r/mr1741d-1.jpg"	"Diamond Ring"	"This glamorous mens diamond ring is crafted in 14K White Gold. The center is adorned with brilliant princess cut diamonds which are G in color and VS in clarity. The frame measures to 3/4 inches in width and weighs approximately 14.5 grams. Showcase your sense of style with this uniquely designed mens diamond ring. "	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"14K White Gold Mens Diamond Ring 4.02 Ctw"	"new"	"3839.0000"	"MR171-3"	"http://www.avianneandco.com/store/catalog/product/view/id/4903/s/14k-white-gold-mens-diamond-ring-4-02-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//m/r/mr171-3-1.jpg"	"Diamond Ring"	"This large mens diamond ring is crafted in 14K White Gold. The center is set with brilliant round cut diamonds which total to 4.02 carats. The center measures to 3/4 inches in width and the band weighs approximately 17.1 grams. Gleaming in absolute perfection, this exquisite mens diamond ring is an ideal accessory which guarantees any onlookers attention."	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"14K White Gold Mens Diamond Ring 4.09 Ctw"	"new"	"3669.0000"	"MR2381C"	"http://www.avianneandco.com/store/catalog/product/view/id/4905/s/14k-white-gold-mens-diamond-ring-4-09-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//m/r/mr2381c-1.jpg"	"Diamond Ring"	"This large mens diamond ring is crafted in 14K White Gold. The center is invisibly set with brilliant princess and round cut diamonds which total to 4.09 carats. The frame measures to 1 Inches in width and weighs approximately 21 grams. This glamorous mens diamond ring is an ideal accessory for a special night out. "	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"14K White Gold Mens Diamond Ring 7.31 Ctw"	"new"	"5499.0000"	"MR236-2"	"http://www.avianneandco.com/store/catalog/product/view/id/4906/s/14k-white-gold-mens-diamond-ring-7-31-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//m/r/mr236-2-1.jpg"	"Diamond Ring"	"This large mens diamond ring is adorned with brilliant round cut diamonds which total to 7.31 carats. The frame is crafted in 14K White Gold and weighs approximately 28.5 grams. Measuring to 1 Inches in width, this one of a kind mens diamond ring is an ideal accessory for a glamorous night out. "	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"10K White Gold Womens Diamond Mom Ring 0.25 Ctw"	"new"	"319.0000"	"R2925"	"http://www.avianneandco.com/store/catalog/product/view/id/4918/s/10k-white-gold-womens-diamond-ring-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2925-1.jpg"	"Diamond Ring"	"This lovely womens diamond mom ring is crafted in 10K white gold. Two opposite sides feature carved out 'MOM' letters and the center is pave set with small round cut diamonds which total to 0.25 carats. The frame measures to 3/8 inches in width and weighs approximately 2.9 grams. This lovely womens diamond ring is an ideal gift for that special someone."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K Yellow Gold Womens Diamond Cocktail Ring 2.25 Ctw"	"new"	"1329.0000"	"R2257"	"http://www.avianneandco.com/store/catalog/product/view/id/4921/s/14k-yellow-gold-womens-diamond-cocktail-ring-2-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2257-1.jpg"	"Diamond Ring"	"This large womens diamond cocktail ring is crafted in highly polished 14K Yellow Gold. The center is cluster set with brilliant round cut diamonds and surrounded with channel set small baguette cut diamonds. The frame measures to 1/2 inches in width and weighs approximately 7 grams. This exquisite womens diamond cocktail ring is an ideal accessory for a special night out. "	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K White Gold Womens Diamond Ring 0.25 Ctw"	"new"	"499.0000"	"R2825"	"http://www.avianneandco.com/store/catalog/product/view/id/4954/s/14k-white-gold-womens-diamond-ring-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2825-1.jpg"	"Diamond Ring"	"This antique womens diamond ring is crafted in 14K white gold. The center features three round cut diamonds which are H/I in color and SI in clarity. The frame measures to 3/16 inches in width and weighs approximately 2.8 grams. This lovely womens diamond ring is an ideal accessory for an every day casual wear."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K White Gold Diamond Bridal Ring Set 1.71 Ctw"	"new"	"2839.0000"	"R9771"	"http://www.avianneandco.com/store/catalog/product/view/id/4956/s/14k-white-gold-diamond-bridal-ring-set-1-71-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/9/r9771-1.jpg"	"Diamond Ring"	"This large womens diamond bridal ring set is crafted in lustrous 14K White Gold. The engagement ring is prong set with one large 0.71 carat round cut diamond which is H/I in color and VS2 in clarity. The side stones on the engagement ring and the matching wedding band total to 1.00 carats. The frame measures to 1 inches in width and weighs approximately 9.7 grams. This glamorous womens diamond bridal ring set is an ideal gift for both occasions."	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Wedding Band Sets>Root Catalog>Wedding>Wedding"
"14K White Gold Womens Diamond Wedding Band 2.01 Ctw"	"new"	"2169.0000"	"R87020"	"http://www.avianneandco.com/store/catalog/product/view/id/4957/s/14k-white-gold-womens-diamond-wedding-band-2-01-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/8/r87020-1.jpg"	"Diamond Ring"	"This glamorous womens diamond wedding band is crafted in highly gleaming 14K White Gold. Brilliant round cut diamonds which are G in color and VS in clarity are channel set in two rows and total to 2.01 carats. The frame measures to 3/8 Inches in width and weighs approximately 8.7 grams. This exquisite womens diamond wedding band is an ideal gift for that special occasion. "	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"
"14K Yellow Gold Womens Diamond Cocktail Ring 0.35 Ctw"	"new"	"749.0000"	"R7535"	"http://www.avianneandco.com/store/catalog/product/view/id/4958/s/14k-yellow-gold-womens-diamond-cocktail-ring-0-35-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/7/r7535-1.jpg"	"Diamond Ring"	"This glamorous womens diamond cocktail ring is prong set with three brilliant round cut diamonds which are G in color and VS in clarity. The frame is crafted in 14K Yellow Gold and weighs approximately 7.5 grams. Measuring to 3/4 inches in width, this exquisite womens diamond cocktail ring is an ideal accessory for an every day casual or special wear."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"18K White Gold Diamond Engagement Ring 2.53 Ctw"	"new"	"18339.0000"	"R4153"	"http://www.avianneandco.com/store/catalog/product/view/id/4963/s/18k-white-gold-diamond-engagement-ring-2-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/4/r4153-2.jpg"	"Diamond Ring"	"This glamorous womens diamond engagement ring is crafted in lustrous 18K White Gold. The center is prong set with one GIA certified Emerald cut 1.53 carat diamond which is I in color and VVS2 in clarity. The side stones are pave set all the way around the center stone and half way around the band and total to 1.00 carats. The side stones are G/H in color and VS in clarity. The frame measures to 3/8 Inches in width and weighs approximately 4 grams. This lovely womens diamond engagement ring is an ideal gift for that special someone."	"Root Catalog>Wedding>Root Catalog>Wedding>Engagement>Root Catalog>Wedding>Engagement>Diamond Engagement Rings>"
"14K White Gold Mens Diamond Ring 2.87 Ctw"	"new"	"2249.0000"	"MR431D"	"http://www.avianneandco.com/store/catalog/product/view/id/4965/s/14k-white-gold-mens-diamond-ring-2-87-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//m/r/mr431d-1.jpg"	"Diamond Ring"	"Uniquely designed to perfection, this large mens diamond ring is crafted in 14K White Gold. The center is adorned with brilliant princess cut diamonds which total to 2.87 carats. The frame measures to 3/4 inches in width and weighs approximately 21.5 grams. This exquisite mens diamond ring is an ideal accessory for a special night out."	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Hip Hop Jewelry>Root Catalog>Mens>Hip Hop Jewelry>Diamond Hip Hop Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"10K Two Tone Gold Womens Diamond Leaf Ring 0.09 Ctw"	"new"	"344.0000"	"R3509"	"http://www.avianneandco.com/store/catalog/product/view/id/4972/s/10k-two-tone-gold-womens-diamond-leaf-ring-0-09-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r3509-1.jpg"	"Diamond Ring"	"This uniquely designed womens diamond leaf ring is crafted in both yellow and rose 10K gold. Small brilliant round cut diamond is prong set between the two leaves and weighs approximately 0.09 carats. The frame measures to 3/8 inches in width and weighs approximately 3.5 grams. This lovely womens diamond ring is an ideal accessory for an every day casual wear."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"10K Yellow Gold Mens Diamond Ring 0.35 Ctw"	"new"	"359.0000"	"R51035"	"http://www.avianneandco.com/store/catalog/product/view/id/4974/s/10k-yellow-gold-mens-diamond-ring-0-35-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r51035-1.jpg"	"Diamond Ring"	"This one of a kind mens diamond ring is crafted in lustrous 14K yellow gold. Small round cut diamonds are channel set in three rows and total to 0.35 carats. The frame measures to 1/2 inches in width and weighs approximately 6.1 grams. This exquisite mens diamond ring is an ideal accessory for your every day casual wear."	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"14K Yellow Gold Womens Diamond Heart Ring 0.15 Ctw"	"new"	"349.0000"	"R3415"	"http://www.avianneandco.com/store/catalog/product/view/id/4977/s/14k-yellow-gold-womens-diamond-heart-ring-0-15-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r3415-1.jpg"	"Diamond Ring"	"This lovely womens diamond heart ring is crafted in highly polished 14K yellow gold. The center is adorned with small round cut diamonds which are G in color and VS in clarity. The frame measures to 1/4 inches in width and weighs approximately 3.4 grams. This elegant womens diamond heart ring is an ideal addition to your diamond collection."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings>Root Catalog>Womens>Rings>Womens Diamond Heart Rings"
"14K Yellow Gold Mens Diamond Pinky Ring 0.50 Ctw"	"new"	"1419.0000"	"R8250"	"http://www.avianneandco.com/store/catalog/product/view/id/4983/s/14k-yellow-gold-mens-diamond-pinky-ring-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/8/r8250-1.jpg"	"Diamond Ring"	"This masculine diamond pinky ring is crafted in 14K yellow gold. The center is set with one brilliant round cut 0.50 carat diamond which is G in color and VS in clarity. The frame measures to 3/8 inches in width and weighs approximately 8.2 grams. This exquisite mens diamond pinky ring is an ideal addition to your diamond collection."	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Rings>Mens Diamond Pinky Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"14K Yellow Gold Mens Diamond Pinky Ring 0.30 Ctw"	"new"	"669.0000"	"R8930"	"http://www.avianneandco.com/store/catalog/product/view/id/4984/s/14k-yellow-gold-mens-diamond-pinky-ring-0-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/8/r8930-1.jpg"	"Diamond Ring"	"Handmade to absolute perfection, this exquisite mens diamond pinky ring is set with three brilliant round cut diamonds which are G/H in color and SI in clarity. The frame is crafted in 14K Yellow Gold and weighs approximately 8.9 grams. Measuring to 3/8 Inches in width, this elegant mens diamond pinky ring is an ideal addition to your diamond collection."	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Rings>Mens Diamond Pinky Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"
"14K Yellow Gold Womens Diamond Cocktail RIng 0.26 Ctw"	"new"	"969.0000"	"R11126"	"http://www.avianneandco.com/store/catalog/product/view/id/4986/s/14k-yellow-gold-womens-diamond-cocktail-ring-0-26-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r11126-6.jpg"	"Diamond Ring"	"Uniquely designed to perfection, this elegant womens diamond cocktial ring is crafted in lustrous 14K yellow gold. The center is prong set with one brilliant round cut diamond which totals to 0.26 carats. The frame measures to 7/8 inches in width and weighs approximately 11.1 grams. This exquisite womens diamond cocktail ring is an ideal accessory for a special night out."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K Rose Gold Womens Diamond Cocktail Ring 0.51 Ctw"	"new"	"659.0000"	"R57551"	"http://www.avianneandco.com/store/catalog/product/view/id/4991/s/14k-rose-gold-womens-diamond-cocktail-ring-0-51-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r57551-3.jpg"	"Diamond Ring"	"Gleaming in absolute perfection, this elegant womens diamond cocktail ring is crafted in 14K Rose Gold. The uniquely designed center piece is outlined with small round cut diamonds which are G in color and VS in clarity. The frame measures to 3/8 inches in width and weighs approximately 5.7 grams. This lovely womens diamond cocktail ring is an ideal accessory for an every day casual or special wear. "	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K White Gold Womens Diamond Cocktail Ring 0.51 Ctw"	"new"	"659.0000"	"R57551A"	"http://www.avianneandco.com/store/catalog/product/view/id/4992/s/14k-white-gold-womens-diamond-cocktail-ring-0-51-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r57551a-3_1.jpg"	"Diamond Ring"	"Gleaming in absolute perfection, this elegant womens diamond cocktail ring is crafted in 14K White Gold. The uniquely designed center piece is outlined with small round cut diamonds which are G in color and VS in clarity. The frame measures to 3/8 inches in width and weighs approximately 5.7 grams. This lovely womens diamond cocktail ring is an ideal accessory for an every day casual or special wear. "	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K Yellow Gold Womens Five Stone Diamond Anniversary Ring 0.50 Ctw"	"new"	"759.0000"	"R5550"	"http://www.avianneandco.com/store/catalog/product/view/id/4993/s/14k-yellow-gold-womens-diamond-anniversary-band-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r5550-1.jpg"	"Diamond Ring"	"This delicate womens diamond anniversary ring is crafted in 14K yellow gold. The center is tension set with five brilliant round cut diamonds which are F in color and VS1 in clarity. The band measures to 3/16 inches in width and weighs approximately 5.5 grams. This simple yet elegant womens diamond anniversary ring is an ideal gift for that special occasion."	"Root Catalog>Wedding>Root Catalog>Wedding>Anniversary>Five-Stone Diamond Rings>Root Catalog>Wedding>Anniversary"
"14K White Gold Diamond Solitaire Engagement Ring 0.47 Ctw"	"new"	"999.0000"	"R21447"	"http://www.avianneandco.com/store/catalog/product/view/id/4994/s/14k-white-gold-diamond-solitaire-engagement-ring-0-47-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r21447-1.jpg"	"Diamond Ring"	"This elegant diamond solitaire engagement ring is crafted in 14K white gold. The center is prong set with one brilliant round cut 0.47 carat diamond which is H in color and SI in clarity. The center measures to 3/16 inches in width and the band measures to 1/8 inches in width. Weighing approximately 2.1 grams, this delicate diamond solitaire engagement ring is an ideal gift for that special someone."	"Root Catalog>Wedding>Root Catalog>Wedding>Engagement>Root Catalog>Wedding>Engagement>Diamond Engagement Rings>Root Catalog>Wedding>Engagement>Solitaire Engagement Rings"
"14K White Gold Diamond Engagement Ring Setting 1.03 Ctw"	"new"	"1499.0000"	"R3810"	"http://www.avianneandco.com/store/catalog/product/view/id/4998/s/14k-white-gold-diamond-engagement-ring-setting-1-03-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/3/r3810-1.jpg"	"Diamond Ring"	"This large diamond engagement ring setting is crafted in highly gleaming 14K white gold. Brilliant round cut diamonds are pave set half way around the band and total to 1.03 carats. The prong measures to 5/16 inches in width and the band measures to 1/8 Inches in width. Weighing approximately 3.8 grams, this lovely diamond engagement ring setting is an ideal base for the diamond of your choice."	"Root Catalog>Wedding>Root Catalog>Wedding>Engagement>Root Catalog>Wedding>Engagement>Semi Mount Ring Settings"
"14K Yellow Gold Diamond Solitaire Engagement Ring 0.15 Ctw"	"new"	"329.0000"	"R1815"	"http://www.avianneandco.com/store/catalog/product/view/id/4999/s/14k-yellow-gold-diamond-solitaire-engagement-ring-0-15-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r1815-1.jpg"	"Diamond Ring"	"This delicate womens diamond solitaire engagement ring is crafted in lustrous 14K yellow gold. The center is set with one brilliant 0.15 carat round cut diamond which is G/H in color and SI in clarity. The center measures to 1/8 inches in width and the band weighs approximately 1.8 grams. This elegant diamond solitaire engagement ring is an ideal gift at an affordable value."	"Root Catalog>Wedding>Root Catalog>Wedding>Engagement>Root Catalog>Wedding>Engagement>Diamond Engagement Rings>Root Catalog>Wedding>Engagement>Solitaire Engagement Rings"
"14K White Gold Womens Diamond Wedding Band 0.30 Ctw"	"new"	"499.0000"	"R18030"	"http://www.avianneandco.com/store/catalog/product/view/id/5000/s/14k-white-gold-womens-diamond-wedding-band-0-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r18030-1.jpg"	"Diamond Ring"	"Delicate in appearance, this lovely womens diamond wedding band is crafted in 14K white gold. Twelve small round cut diamonds are prong set half way across the band and total to 0.30 carats. The band measures to 1/8 inches in width and weighs approximately 1.8 grams. This lovely diamond wedding band is an ideal gift for that special someone."	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"
"14K Yellow Gold Womens Diamond Ring 0.25 Ctw"	"new"	"339.0000"	"R2929"	"http://www.avianneandco.com/store/catalog/product/view/id/5001/s/14k-yellow-gold-womens-diamond-ring-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2929-1.jpg"	"Diamond Ring"	"This delicate womens diamond ring is crafted in 14K yellow gold. The center is channel set with small round cut diamonds which are G in color and Vs in clarity. The frame measures to 1/8 Inches in width and weighs approximately 2.9 grams. This lovely womens diamond ring is an ideal accessory for an every day casual wear."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"14K White Gold Diamond Solitaire Engagement Ring 0.25 Ctw"	"new"	"419.0000"	"R0292"	"http://www.avianneandco.com/store/catalog/product/view/id/5002/s/14k-white-gold-diamond-solitaire-engagement-ring-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/0/r0292-2.jpg"	"Diamond Ring"	"Gleaming in absolute elegance, this diamond solitaire engagement ring is crafted in 14K white gold. The center is set with one brilliant princess cut diamond which is G in color and Vs in clarity. The band measures to 1/8 Inches in width and weighs approximately 2.9 grams. This lovely womens diamond solitaire engagement ring is an ideal gift for that special someone."	"Root Catalog>Wedding>Root Catalog>Wedding>Engagement>Root Catalog>Wedding>Engagement>Diamond Engagement Rings>Root Catalog>Wedding>Engagement>Solitaire Engagement Rings"
"14K Yellow Gold Womens Diamond Ring 0.30 Ctw"	"new"	"379.0000"	"R28230"	"http://www.avianneandco.com/store/catalog/product/view/id/5007/s/14k-yellow-gold-womens-diamond-ring-0-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r28230-1.jpg"	"Diamond Ring"	"This elegant womens diamond ring is crafted in highly polished 14K yellow gold. The center is channel set with small round cut diamonds which are G/H in color and SI in clarity. The center measures to 1/8 inches in width and weighs approximately 2.8 grams. This lovely diamond ring is an ideal accessory for an every day casual wear."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"18K White Gold Womens Diamond Cocktail Ring 1.25 Ctw"	"new"	"2499.0000"	"R23123"	"http://www.avianneandco.com/store/catalog/product/view/id/5016/s/18k-white-gold-womens-diamond-cocktail-ring-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r23123-1.jpg"	"Diamond Ring"	"This large womens diamond cocktail ring is handcrafted in highly gleaming 18k white gold. The center features rows of pave set round cut small diamonds which are G in color and VS in clarity. The frame measures to 5/8 inches in width and weighs approximately 23 grams. Standout with this exquisite womens diamond cocktail ring which guarantees any bystander's attention."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>High End Designer Jewelry>Root Catalog>Womens>High End Designer Jewelry>Designer Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
"18K White Gold Diamond Engagement Ring Setting 2.49 Ctw"	"new"	"3169.0000"	"R1799"	"http://www.avianneandco.com/store/catalog/product/view/id/5018/s/18k-white-gold-diamond-engagement-ring-setting-2-49-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r1799-1.jpg"	"Diamond Ring"	"This glamorous diamond engagement ring setting is crafted in lustrous 18k white gold. The center is prong set with two princess cut side stones which total to 1.79 carats. Numerous small round cut diamonds are pave set half way across the frame and total to 0.70 carats. The frame measures to 7/16 Inches in width and the prong measures to 1/4 inches in width. Weighing approximately9 grams, this large diamond engagement ring setting is an ideal base for the diamond of your choice."	"Root Catalog>Wedding>Root Catalog>Wedding>Engagement>Root Catalog>Wedding>Engagement>Semi Mount Ring Settings"
"14K Yellow Gold Womens Diamond Cocktail Ring 2.50 Ctw"	"new"	"1249.0000"	"R6525"	"http://www.avianneandco.com/store/catalog/product/view/id/5020/s/14k-yellow-gold-womens-diamond-cocktail-ring-2-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/6/r6525-1.jpg"	"Diamond Ring"	"This glamorous womens diamond cocktail ring is crafted in 14K yellow gold. The center is adorned with brilliant baguette cut and round cut diamonds which are G/H in color and SI in clarity. The frame measures to 1 Inches in width and weighs approximately 6.5 grams. This lovely womens diamond cocktail ring is an ideal accessory for a special night out."	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"
