TemplateType=Jewelry,Version=1.4,This row for Amazon.com use only. Do not modify or delete.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JEWELRY SPECIFIC FIELDS,,,,,,,,,,,,,,,,,,,NECKLACE,,RINGS,,,,EARRINGS,ESTATE,CERTIFICATE INFO,,,,,,,,,,,,,,,,,,STONEINFO1,,,,,,,,,,,,,,,,,,,,,STONE INFO 2,,,,,,,,,,,,,,,,,,,,,STONE INFO 3,,,,,,,,,,,,,,,,,,,,,PEARL INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,ProductName,Manufacturer,MfrModelNumber,ProductType,Parentage,ItemPrice,Quantity,ItemType,Brand,MainImageURL,Currency,StandardProductID,ProductIDType,BulletPoint1,BulletPoint2,BulletPoint3,BulletPoint4,BulletPoint5,Description,TargetAudience1,TargetAudience2,TargetAudience3,Designer,CountryOfOrigin,LaunchDate,MerchantCatalogNumber,Prop65,CPSIAWarning1,CPSIAWarning2,CPSIAWarning3,CPSIAWarning4,CPSIAWarningDescription,UsedFor1,UsedFor2,UsedFor3,UsedFor4,UsedFor5,OtherItemAttribute1,OtherItemAttribute2,OtherItemAttribute3,OtherItemAttribute4,OtherItemAttribute5,SubjectContent1,SubjectContent2,SubjectContent3,SubjectContent4,SubjectContent5,SearchTerms1,SearchTerms2,SearchTerms3,SearchTerms4,SearchTerms5,ParentSKU,RelationshipType,VariationTheme,SwatchImageURL,OtherImageURL1,OtherImageURL2,OtherImageURL3,OtherImageURL4,OtherImageURL5,OtherImageURL6,OtherImageURL7,OtherImageURL8,ShippingWeight,ShippingWeightUnitOfMeasure,ProductTaxCode,DimensionUnitOfMeasure,Diameter,Height,Width,Length,TotalMetalWeight,MetalWeightUnitOfMeasure,TotalDiamondWeight,TotalDiamondWeightUnitOfMeasure,TotalGemWeight,TotalGemWeightUnitOfMeasure,Material1,Material2,Material3,Material4,MetalType,MetalStamp,SettingType,NumberOfStones,ClaspType,ChainType,RingSize,ReSizable,SizingLowerRange,SizingUpperRange,BackFinding,EstatePeriod,CertificateNumber1,CertificateNumber2,CertificateNumber3,CertificateNumber4,CertificateNumber5,CertificateNumber6,CertificateNumber7,CertificateNumber8,CertificateNumber9,CertificateType1,CertificateType2,CertificateType3,CertificateType4,CertificateType5,CertificateType6,CertificateType7,CertificateType8,CertificateType9,GemType1,StoneCut1,StoneColor1,StoneClarity1,StoneShape1,StoneCreationMethod1,StoneTreatmentMethod1,StoneDimensionUnitOfMeasure1,StoneHeight1,StoneLength1,StoneWidth1,StoneWeight1,LabCreated1,Inscription1,StoneDepthPercentage1,StoneTablePercentage1,StoneSymmetry1,StonePolish1,StoneGirdle1,StoneCulet1,StoneFluorescence1,GemType2,StoneCut2,StoneColor2,StoneClarity2,StoneShape2,StoneCreationMethod2,StoneTreatmentMethod2,StoneDimensionUnitOfMeasure2,StoneHeight2,StoneLength2,StoneWidth2,StoneWeight2,LabCreated2,Inscription2,StoneDepthPercentage2,StoneTablePercentage2,StoneSymmetry2,StonePolish2,StoneGirdle2,StoneCulet2,StoneFluorescence2,GemType3,StoneCut3,StoneColor3,StoneClarity3,StoneShape3,StoneCreationMethod3,StoneTreatmentMethod3,StoneDimensionUnitOfMeasure3,StoneHeight3,StoneLength3,StoneWidth3,StoneWeight3,LabCreated3,Inscription3,StoneDepthPercentage3,StoneTablePercentage3,StoneSymmetry3,StonePolish3,StoneGirdle3,StoneCulet3,StoneFluorescence3,PearlType,Color,StyleName,PearlMinimumColor,PearlLustre,PearlShape,PearlUniformity,PearlSurfaceMarkingsAndBlemishes,NacreThickness,PearlStringingMethod,SizePerPearl,NumberOfPearls,MSRP,SalesPrice,FulfillmentCenterID,SaleStartDate,SaleEndDate,ReleaseDate,ItemPackageQuantity,leadtime-to-ship,RestockDate,MaxAggregateShipQuantity,IsGiftMessageAvailable,IsGiftWrapAvailable,IsDiscontinuedByManufacturer,RegisteredParameter,PlatinumKeywords1,PlatinumKeywords2,PlatinumKeywords3,PlatinumKeywords4,PlatinumKeywords5,UpdateDelete
VR05657E,10K White Gold Mens Diamond Ring with Blue and Yellow Diamonds 0.60 Ctw,Avianne & Co,VR05657E,FineRing,child,1149,1,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05657e-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This uniquely designed mens diamond ring is crafted in lustrous 10K White Gold. The center is highlighted with numerous small round cut diamonds which total to 0.60 carats. The frame measures 3/4 Inches in width and weighs approximately 10.3 grams. This glamorous mens diamond ring is an ideal accessory which guarantees an onlookers attention.,,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,10K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05657e-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05657e-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05657e-1_1.jpg,,,,,,,,,mm,,,19,,,Grams,0.6,CARATS,,CARATS,,,,,White-gold,10K,Micro Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,Enhanced Blue - Enhanced Yellow - H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
VR05588E,10K White Gold Mens Diamond Ring with Blue and Yellow Diamonds 0.89 Ctw,Avianne & Co,VR05588E,FineRing,child,1386,1,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05588e-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This one of a kind mens diamond ring is crafted in 10K White Gold. The center is highlighted with numerous small round cut diamonds which total to 0.89 carats. The frame measures to 3/4 inches in width and weighs approximately 11.8 grams. This exquisite mens diamond ring is an ideal accessory for a special night out.,,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,10K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05588e-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05588e-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05588e-1_1.jpg,,,,,,,,,mm,,,19,,,Grams,0.89,CARATS,,CARATS,,,,,White-gold,10K,Micro Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,Enhanced Blue - Enhanced Yellow - H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
R64105,18K White Gold Diamond Engagement Ring 2.50 Ctw,Avianne & Co,R64105,FineRing,child,11461,100,engagement-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/6/r64105-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This elegant womens diamond engagement ring is crafted in highly gleaming 18K White Gold. The center is set with one heart shape 1.05 carat GIA certified stone which is D in color and SI2 in clarity. The center stone is surrounded with numerous small round cut diamonds which total to additional 1.45 carats. Finely detailed to absolute perfection, this exquisite diamond engagement ring is an ideal gift for that special someone.",,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,18K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/6/r64105-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/6/r64105-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/6/r64105-1_1.jpg,,,,,,,,,mm,,,,,,Grams,2.5,CARATS,,CARATS,,,,,White-gold,18K,Micro Pave and Prong,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,D - G - H,SI1 - SI2,Heart - Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,TRUE,,,,,,,,
R17639,18K White Gold Womens Diamond Cocktail Ring 3.31 Ctw,Avianne & Co,R17639,FineRing,child,5474,100,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/1/r17639-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Gleaming with absolute perfection, this one of a kind womens diamond cocktail ring is pave set with 195 small round cut diamonds which are G/H in color and VS in clarity. The frame is crafted in 18K White Gold and weighs approximately 10.6 grams. This one of a kind womens diamond cocktail ring is an ideal accessory for a glamorous night out.",,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,18K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r17639-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r17639-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/1/r17639-1_1.jpg,,,,,,,,,mm,,,10,,,Grams,3.31,CARATS,,CARATS,,,,,White-gold,18K,Micro Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,G - H,VS1 - VS2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,TRUE,,,,,,,,
R35129,18K White Gold Diamond Engagement Ring 2.04 Ctw,Avianne & Co,R35129,FineRing,child,16674,100,engagement-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/3/r35129-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Gleaming with absolute elegance, this lovely diamond engagement ring is crafted in 18K White Gold. The center is set with one GIA certified emerald cut 1.29 carat diamond which is G in color and VS2 in clarity. The numerous small round cut diamonds are pave set half way across the band and total to 0.75 carats. Weighing approximately 3.5 grams, this delicate diamond engagement ring is an ideal gift for the one who appreciates sophistication and beauty.",,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,18K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/3/r35129-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/3/r35129-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/3/r35129-1_1.jpg,,,,,,,,,mm,,,,,,Grams,2.04,CARATS,,CARATS,,,,,White-gold,18K,Channel and Micro Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,G,VS1 - VS2,Emerald - Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,TRUE,,,,,,,,
R3518,18K White Gold Diamond Engagement Ring Setting 1.76 Ctw,Avianne & Co,R3518,FineRing,child,3436,100,engagement-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/3/r3518-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This large diamond engagement ring setting is crafted in lustrous 18K White Gold. The band is channel set with brilliant round cut diamonds which are G/H in color and VS in clarity. The prong measures to 3/8 Inches in width and each prong is bezel set with small round cut diamonds. The band measures to 3/16 Inches in width and weighs approximately 6.3 grams. This glamorous diamond engagement ring setting is an ideal base for the diamond of your choice.,,,,Avianne & Co,US,,,,,,,,,christmas,wedding,fathers-day,valentines-day,,,,,,,christmas,wedding,fathers-day,valentines-day,,18K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/3/r3518-3.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/3/r3518-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/3/r3518-4.jpg,,,,,,,,,mm,,,5,,,Grams,1.76,CARATS,,CARATS,,,,,White-gold,18K,Channel and Bezel,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,G - H,VS1 - VS2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,TRUE,,,,,,,,
R6440,14K White Gold Womens Topaz Ring,Avianne & Co,R6440,FineRing,child,949,1,right-hand-rings,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/6/r6440-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This uniquely designed womens topaz ring is crafted in 14K White Gold. 4x4 small blue topaz gemstones are channel set all the way across the band. The frame measures to 3/16 Inches in width and weighs approximately 6 grams. This uniquely designed womens topaz ring is an ideal addition to your gemstone jewelry collection.,,,,Avianne & Co,US,,,,,,,,,engagement,valentines day,christmas,wedding,,,,,,,engagement,valentines day,christmas,wedding,,14K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/6/r6440-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/r/6/r6440-1_1.jpg,,,,,,,,,,mm,,,4,,,Grams,,CARATS,,CARATS,,,,,White-gold,14K,,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
VR03719,10K Yellow Gold Diamond Wedding Band Set 0.69 Ctw,Avianne & Co,VR03719,FineRing,child,1061,21,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr03719-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This lovely diamond wedding ring set is crafted in 10K Yellow Gold. The engagement ring is pave set with small round cut diamonds and comes with a matching wedding band which measures to 3/16 Inches in width. The bridal set comes with an additional mens diamond wedding band which measures to 3/8 Inches in width. Weighing approximately 6.4 grams, this elegant diamond three ring wedding ring set is an ideal set for him and her.",,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,10K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr03719-4.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr03719-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr03719-3.jpg,,,,,,,,,mm,,,,,,Grams,0.69,CARATS,,CARATS,,,,,Yellow-gold,10K,Micro Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
VR05367,10K Yellow Gold Diamond Wedding Band Set 0.75 Ctw,Avianne & Co,VR05367,FineRing,child,1061,4,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05367-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Crafted in highly gleaming 10K Yellow Gold, this elegant wedding band set weighs approximately 8.4 grams. The engagement ring is pave set with brilliant small round cut diamonds and comes with a matching womens diamond wedding band which measures to 1/4 Inches in width. The bridal ring set comes with an additional matching mens wedding band which measures to 1/4 Inches in width and is also pave set with numerous small round cut diamonds. This elegant three ring diamond set is an ideal gift for him and her.",,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,10K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05367a-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05367a-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05367a-3.jpg,,,,,,,,,mm,,,,,,Grams,0.75,CARATS,,CARATS,,,,,Yellow-gold,10K,Micro Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H - I,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
VR05371,10K Yellow Gold Diamond Wedding Band Set 0.85 Ctw,Avianne & Co,VR05371,FineRing,child,799,3,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05371-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Gleaming in absolute elegance, this uniquely designed wedding band set is crafted in 10K Yellow Gold. The engagement ring is pave set with small round cut diamonds and comes with a matching womens wedding band which measures to 3/16 Inches in width. The bridal ring set comes with an additional matching mens wedding band which is pave set with small round cut diamonds and measures to 1/4 Inches in width. Weighing approximately 7.4 grams, this glamorous diamond three ring wedding band set is an ideal gift for him and her.",,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,10K,,Yellow,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05371-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05371-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05371-3.jpg,,,,,,,,,mm,,,,,,Grams,0.85,CARATS,,CARATS,,,,,Yellow-gold,10K,Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H - I,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
VR03014,10K White Gold Diamond Wedding Band Set 0.80 Ctw,Avianne & Co,VR03014,FineRing,child,974,1,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr03014-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Elegant in appearance, this lovely diamond wedding band set is crafted in 10K white gold. The engagement ring is set with brilliant round cut diamonds and comes with a matching womens diamond wedding band which measures to 3/16 Inches in width. The bridal ring set comes with a matching mens diamond wedding band which measures to 3/16 Inches in width and is also adorned with small round cut diamonds. Weighing approximately 7.4 grams, this three ring diamond wedding band set is an ideal gift idea for both him and her.",,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,10K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr03014-5.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr03014-4.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr03014-3.jpg,,,,,,,,,mm,,,,,,Grams,0.8,CARATS,,CARATS,,,,,White-gold,10K,Pave and Micro Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H - I,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
VR05371A,10K White Gold Diamond Wedding Band Set 0.85 Ctw,Avianne & Co,VR05371A,FineRing,child,799,5,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05371a-1_2.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This glamorous diamond wedding band set is crafted in 10K White Gold. The engagement ring is set with brilliant small round cut diamonds and comes with a matching womens diamond wedding band which measures to 1/4 Inches in width. The bridal ring set comes with a matching mens diamond wedding band which is also set with small round cut diamonds and measures to 1/4 Inches in width. Weighing approximately 7.4 grams, this one of a kind three ring diamond wedding band set is an ideal gift idea for both him and her.",,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,10K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05371a-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05371a-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05371a-3.jpg,,,,,,,,,mm,,,,,,Grams,0.85,CARATS,,CARATS,,,,,White-gold,10K,Micro Pave and Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H - I,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
VR04046,10K White Gold Diamond Wedding Band Set 0.65 Ctw,Avianne & Co,VR04046,FineRing,child,861,1,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr04046-1_2_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"This lovely diamond wedding band set is crafted in highly gleaming 10K White Gold. The engagement ring is set with small round cut diamonds and comes with a matching womens wedding band which measures to 3/16 Inches in width. The bridal ring set comes with an additional mens diamond wedding band which measures to 3/16 Inches in width and is also adorned with channel set round cut diamonds. Weighing approximately 9.5 grams, this elegant three ring diamond wedding band set is an ideal gift for both him and her.",,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,10K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr04046-1.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr04046-2.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr04046-3.jpg,,,,,,,,,mm,,,,,,Grams,0.65,CARATS,,CARATS,,,,,White-gold,10K,Channel and Micro Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H - I,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
VR05596,10K Two Tone Gold Diamond Wedding Band Set 0.80 Ctw,Avianne & Co,VR05596,FineRing,child,1174,2,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr05595-1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,This large diamond wedding band set is crafted in 10K yellow and white gold. The engagement ring is pave set with small round cut diamonds and crafted in both white and yellow gold. The engagement ring comes with a matching womens wedding band which measures to 1/4 Inches in width and pave set with numerous small round cut diamonds. The bridal ring set comes with an additional mens diamond wedding band which measures to 5/16 Inches in width. This two tone diamond three ring wedding set is an ideal gift for both him and her.,,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,10K,,Two,,Tone,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05596-4.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05596-5.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr05596-1.jpg,,,,,,,,,mm,,,,,,Grams,0.8,CARATS,,CARATS,,,,,white-and-yellow-gold,10K,Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H - I,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
VR003718,10K White Gold Diamond Wedding Band Set 0.55 Ctw,Avianne & Co,VR003718,FineRing,child,1049,7,wedding-ring-sets,Avianne & Co,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/r/vr003718a-1_1.jpg,,,,Most rings can be re-sized to any size from 4-15. Please send us a message to inquire about sizing. ,,,,,"Gleaming in absolute elegance, this uniquely designed diamond wedding band set is crafted in 10K White Gold. The engagement ring is pave set with brilliant small round cut diamonds and comes with a matching womens diamond wedding band which measures to 3/16 Inches in width. The bridal ring set comes with an additional mens diamond wedding band which is also pave set with numerous small round cut diamonds and measures to 1/4 Inches in width. Weighing approximately 6.3 grams, this lovely diamond three ring wedding band set is an ideal gift for him and her.",,,,Avianne & Co,US,,,,,,,,,,,,,,,,,,,,,,,,10K,,White,,Gold,,,RingSize,,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr003718-5.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr003718-4.jpg,http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/v/r/vr003718-3.jpg,,,,,,,,,mm,,,,,,Grams,0.55,CARATS,,CARATS,,,,,White-gold,10K,Micro Pave,,,,,TRUE,4,15,,,,,,,,,,,,Appraisal Certificate,,,,,,,,,,,H - I,SI1 - SI2,Round ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,
